ko:K14021	hsa:578
ko:K24127	hsa:7216
ko:K14483	hsa:780852
ko:K16860	hsa:23646
ko:K16860	hsa:122618
ko:K16861	hsa:200150
ko:K16862	hsa:201164
ko:K24127	hsa:81557
ko:K16972	hsa:406904
ko:K16972	hsa:406905
ko:K16970	hsa:406922
ko:K16970	hsa:406923
ko:K16971	hsa:442890
ko:K16981	hsa:407054
ko:K16982	hsa:407040
ko:K16983	hsa:407041
ko:K16984	hsa:407015
ko:K16984	hsa:407016
ko:K16985	hsa:407017
ko:K16988	hsa:406950
ko:K16988	hsa:406951
ko:K16989	hsa:100302282
ko:K16993	hsa:406910
ko:K16999	hsa:442917
ko:K17006	hsa:406982
ko:K16989	hsa:406896
ko:K16989	hsa:100302238
ko:K17009	hsa:406947
ko:K17011	hsa:407007
ko:K17012	hsa:406938
ko:K17013	hsa:574447
ko:K16863	hsa:406991
ko:K16865	hsa:27250
ko:K16866	hsa:7078
ko:K16867	hsa:84309
ko:K05012	hsa:1183
ko:K05012	hsa:1184
ko:K16973	hsa:406989
ko:K17014	hsa:406958
ko:K07982	hsa:100132285
ko:K16834	hsa:50964
ko:K16847	hsa:26230
ko:K16882	hsa:27445
ko:K17017	hsa:406985
ko:K17019	hsa:554210
ko:K17020	hsa:406906
ko:K17030	hsa:406972
ko:K17030	hsa:406973
ko:K17033	hsa:442904
ko:K17034	hsa:406899
ko:K17035	hsa:406900
ko:K17036	hsa:574031
ko:K17037	hsa:407050
ko:K17038	hsa:407014
ko:K17041	hsa:406892
ko:K06512	hsa:353514
ko:K16855	hsa:131870
ko:K16889	hsa:117144
ko:K16938	hsa:10801
ko:K16938	hsa:124404
ko:K16938	hsa:55964
ko:K16939	hsa:23157
ko:K16939	hsa:55752
ko:K16890	hsa:117155
ko:K16893	hsa:79820
ko:K16894	hsa:57828
ko:K16895	hsa:257062
ko:K16896	hsa:53373
ko:K16939	hsa:23176
ko:K16944	hsa:989
ko:K16857	hsa:7057
ko:K16909	hsa:8749
ko:K16837	hsa:4515
ko:K20353	hsa:89866
ko:K06947	hsa:79707
ko:K16911	hsa:9188
ko:K16912	hsa:81887
ko:K16913	hsa:27043
ko:K16914	hsa:79697
ko:K16858	hsa:7423
ko:K16859	hsa:5228
ko:K03252	hsa:728689
ko:K16851	hsa:83953
ko:K16853	hsa:56833
ko:K16854	hsa:2124
ko:K06087	hsa:644672
ko:K06087	hsa:100132463
ko:K19946	hsa:10133
ko:K17099	hsa:312
ko:K23405	hsa:149069
ko:K17176	hsa:693231
ko:K17177	hsa:406960
ko:K17178	hsa:406992
ko:K17179	hsa:693123
ko:K17093	hsa:307
ko:K17117	hsa:406974
ko:K17120	hsa:407037
ko:K17120	hsa:100313769
ko:K17120	hsa:100302117
ko:K17125	hsa:406999
ko:K17126	hsa:406907
ko:K17126	hsa:406909
ko:K17126	hsa:406908
ko:K17129	hsa:406893
ko:K07955	hsa:55207
ko:K17131	hsa:406967
ko:K17136	hsa:768216
ko:K17137	hsa:619552
ko:K17138	hsa:693169
ko:K17142	hsa:100126306
ko:K17147	hsa:406941
ko:K17148	hsa:574455
ko:K17151	hsa:406996
ko:K17110	hsa:407034
ko:K17110	hsa:407033
ko:K17166	hsa:406987
ko:K17167	hsa:406997
ko:K17168	hsa:407002
ko:K17168	hsa:407003
ko:K17169	hsa:442912
ko:K17170	hsa:664615
ko:K17170	hsa:574435
ko:K17171	hsa:494327
ko:K17172	hsa:574411
ko:K17183	hsa:407035
ko:K17184	hsa:406961
ko:K17185	hsa:406966
ko:K17186	hsa:442895
ko:K17188	hsa:574441
ko:K17190	hsa:574462
ko:K17190	hsa:574465
ko:K17233	hsa:90527
ko:K17082	hsa:55612
ko:K17083	hsa:10979
ko:K17199	hsa:84766
ko:K18438	hsa:10846
ko:K18441	hsa:9265
ko:K18441	hsa:27128
ko:K18441	hsa:9266
ko:K18441	hsa:9267
ko:K17101	hsa:2001
ko:K04610	hsa:2918
ko:K17565	hsa:9858
ko:K17107	hsa:1447
ko:K17596	hsa:90853
ko:K17597	hsa:27067
ko:K17597	hsa:6780
ko:K08838	hsa:10494
ko:K17102	hsa:26298
ko:K17113	hsa:407019
ko:K17114	hsa:407053
ko:K17115	hsa:442893
ko:K17116	hsa:406959
ko:K17118	hsa:406976
ko:K17118	hsa:406977
ko:K17121	hsa:442901
ko:K17122	hsa:619554
ko:K17123	hsa:693159
ko:K17127	hsa:407004
ko:K17128	hsa:407012
ko:K17128	hsa:407013
ko:K17111	hsa:407030
ko:K17129	hsa:406894
ko:K17130	hsa:406915
ko:K17141	hsa:100126348
ko:K17132	hsa:442909
ko:K17133	hsa:406994
ko:K17134	hsa:494328
ko:K17414	hsa:92259
ko:K24833	hsa:29970
ko:K17135	hsa:574034
ko:K17139	hsa:693206
ko:K17140	hsa:724022
ko:K17143	hsa:100302263
ko:K17145	hsa:406932
ko:K17146	hsa:406939
ko:K17146	hsa:100126311
ko:K17149	hsa:574448
ko:K17150	hsa:406988
ko:K17278	hsa:10424
ko:K17424	hsa:84545
ko:K07960	hsa:390790
ko:K17144	hsa:442891
ko:K17152	hsa:442898
ko:K17153	hsa:442915
ko:K17154	hsa:574436
ko:K17155	hsa:574497
ko:K17156	hsa:693142
ko:K17157	hsa:693178
ko:K17158	hsa:693180
ko:K17159	hsa:693188
ko:K17160	hsa:693193
ko:K17254	hsa:6386
ko:K17267	hsa:26958
ko:K17389	hsa:574476
ko:K17303	hsa:2315
ko:K17161	hsa:693197
ko:K17162	hsa:693219
ko:K17163	hsa:693227
ko:K17164	hsa:693234
ko:K17165	hsa:407010
ko:K17110	hsa:407029
ko:K17301	hsa:1315
ko:K17425	hsa:65080
ko:K17443	hsa:3206
ko:K17436	hsa:128308
ko:K17173	hsa:574479
ko:K17173	hsa:574492
ko:K17173	hsa:574483
ko:K17174	hsa:574488
ko:K17174	hsa:574491
ko:K17175	hsa:574467
ko:K17175	hsa:574484
ko:K17175	hsa:574493
ko:K17180	hsa:723778
ko:K17181	hsa:407027
ko:K17109	hsa:406920
ko:K17187	hsa:574412
ko:K17189	hsa:693164
ko:K17112	hsa:407018
ko:K17191	hsa:574502
ko:K00432	hsa:493869
ko:K17430	hsa:740
ko:K17459	hsa:26051
ko:K17287	hsa:123036
ko:K17108	hsa:57704
ko:K07945	hsa:10123
ko:K07945	hsa:379
ko:K07891	hsa:11031
ko:K17288	hsa:4070
ko:K17294	hsa:7106
ko:K07931	hsa:11158
ko:K17144	hsa:406926
ko:K17196	hsa:3266
ko:K17197	hsa:28512
ko:K17197	hsa:28511
ko:K17201	hsa:54622
ko:K17199	hsa:283229
ko:K17295	hsa:7105
ko:K17297	hsa:23555
ko:K17296	hsa:81619
ko:K16665	hsa:26045
ko:K18439	hsa:116985
ko:K17337	hsa:1381
ko:K17339	hsa:25923
ko:K17339	hsa:51062
ko:K17339	hsa:64225
ko:K17340	hsa:10516
ko:K17343	hsa:5961
ko:K17347	hsa:11045
ko:K17347	hsa:7348
ko:K17369	hsa:406928
ko:K17370	hsa:406943
ko:K17371	hsa:406969
ko:K17371	hsa:406970
ko:K17372	hsa:442900
ko:K17373	hsa:442902
ko:K17375	hsa:442910
ko:K17376	hsa:494335
ko:K17383	hsa:10253
ko:K17391	hsa:10642
ko:K17392	hsa:10644
ko:K17395	hsa:100500809
ko:K17332	hsa:4773
ko:K17403	hsa:64951
ko:K17333	hsa:4775
ko:K17334	hsa:4776
ko:K17335	hsa:10725
ko:K17300	hsa:3959
ko:K17306	hsa:55156
ko:K17406	hsa:23107
ko:K17409	hsa:10884
ko:K17419	hsa:64978
ko:K17420	hsa:54148
ko:K17428	hsa:57129
ko:K17388	hsa:9475
ko:K17397	hsa:406885
ko:K17398	hsa:1788
ko:K17400	hsa:29947
ko:K17452	hsa:121536
ko:K17454	hsa:1869
ko:K02503	hsa:3094
ko:K17352	hsa:441631
ko:K17359	hsa:10077
ko:K17090	hsa:8416
ko:K17086	hsa:9375
ko:K17200	hsa:80117
ko:K17455	hsa:25794
ko:K17456	hsa:29999
ko:K17457	hsa:54776
ko:K03098	hsa:347
ko:K17307	hsa:2192
ko:K17307	hsa:2199
ko:K17342	hsa:129804
ko:K17252	hsa:1191
ko:K19603	hsa:225689
ko:K17253	hsa:4240
ko:K19627	hsa:6295
ko:K17279	hsa:7905
ko:K17279	hsa:92840
ko:K17387	hsa:9493
ko:K10402	hsa:9585
ko:K17390	hsa:113130
ko:K17291	hsa:153562
ko:K17394	hsa:407011
ko:K04206	hsa:5540
ko:K17345	hsa:10098
ko:K17401	hsa:56945
ko:K17346	hsa:340348
ko:K17350	hsa:10867
ko:K17354	hsa:10100
ko:K17355	hsa:23554
ko:K17356	hsa:27075
ko:K17356	hsa:6302
ko:K17357	hsa:26526
ko:K17358	hsa:144448
ko:K17411	hsa:51650
ko:K19607	hsa:6103
ko:K17255	hsa:2665
ko:K17255	hsa:2664
ko:K17402	hsa:51649
ko:K17404	hsa:64432
ko:K19608	hsa:132884
ko:K19612	hsa:201626
ko:K17413	hsa:60488
ko:K17447	hsa:25759
ko:K17418	hsa:51253
ko:K17377	hsa:554213
ko:K17379	hsa:693187
ko:K17380	hsa:693200
ko:K17381	hsa:693210
ko:K17282	hsa:1448
ko:K17283	hsa:4057
ko:K17284	hsa:123
ko:K17286	hsa:2040
ko:K17097	hsa:11199
ko:K17096	hsa:653145
ko:K17096	hsa:728113
ko:K17712	hsa:1565
ko:K17084	hsa:83706
ko:K17289	hsa:1382
ko:K17292	hsa:6902
ko:K17278	hsa:10857
ko:K17293	hsa:10099
ko:K17119	hsa:406978
ko:K17124	hsa:406998
ko:K17182	hsa:406962
ko:K14865	hsa:26822
ko:K14867	hsa:26820
ko:K14483	hsa:26851
ko:K17304	hsa:6490
ko:K17298	hsa:56667
ko:K17299	hsa:404785
ko:K17299	hsa:100287399
ko:K17299	hsa:100288966
ko:K17299	hsa:100996331
ko:K17299	hsa:23784
ko:K17299	hsa:317754
ko:K17299	hsa:340441
ko:K17299	hsa:388468
ko:K17299	hsa:445582
ko:K17299	hsa:641455
ko:K17299	hsa:653269
ko:K17299	hsa:653781
ko:K17299	hsa:728378
ko:K17256	hsa:3483
ko:K17257	hsa:81533
ko:K17258	hsa:83986
ko:K17259	hsa:10519
ko:K17751	hsa:4625
ko:K17081	hsa:11331
ko:K08838	hsa:51765
ko:K17260	hsa:10097
ko:K17302	hsa:9276
ko:K01946	hsa:32
ko:K17262	hsa:1155
ko:K17309	hsa:83483
ko:K17264	hsa:23071
ko:K17310	hsa:100528017
ko:K17310	hsa:6288
ko:K17310	hsa:6289
ko:K17310	hsa:6291
ko:K17087	hsa:56889
ko:K17265	hsa:10146
ko:K17267	hsa:22820
ko:K17268	hsa:11316
ko:K17336	hsa:5358
ko:K17086	hsa:9777
ko:K17269	hsa:4155
ko:K17270	hsa:4340
ko:K17271	hsa:5354
ko:K17273	hsa:343413
ko:K17274	hsa:6281
ko:K17275	hsa:5357
ko:K17276	hsa:3936
ko:K17277	hsa:2059
ko:K17277	hsa:79574
ko:K17277	hsa:54869
ko:K17277	hsa:64787
ko:K17341	hsa:256158
ko:K17095	hsa:311
ko:K17231	hsa:389434
ko:K17232	hsa:405753
ko:K17280	hsa:25884
ko:K17281	hsa:1446
ko:K17384	hsa:10251
ko:K17385	hsa:81848
ko:K17386	hsa:5155
ko:K17393	hsa:406903
ko:K17448	hsa:53358
ko:K17449	hsa:399694
ko:K17451	hsa:2145
ko:K17360	hsa:11332
ko:K17361	hsa:23597
ko:K17405	hsa:64949
ko:K17460	hsa:90427
ko:K17461	hsa:8434
ko:K17353	hsa:90139
ko:K17085	hsa:10548
ko:K17305	hsa:350
ko:K17435	hsa:116541
ko:K17433	hsa:122704
ko:K07189	hsa:90673
ko:K17362	hsa:55856
ko:K17366	hsa:407020
ko:K17368	hsa:406917
ko:K17368	hsa:406918
ko:K17374	hsa:442903
ko:K17382	hsa:114294
ko:K17453	hsa:89801
ko:K17261	hsa:10486
ko:K17261	hsa:10487
ko:K17396	hsa:406901
ko:K17263	hsa:55832
ko:K17266	hsa:9961
ko:K17272	hsa:10409
ko:K17285	hsa:8991
ko:K17407	hsa:28957
ko:K17410	hsa:10240
ko:K17412	hsa:65993
ko:K17408	hsa:7818
ko:K17290	hsa:10553
ko:K17308	hsa:5005
ko:K17365	hsa:407043
ko:K17365	hsa:407044
ko:K17365	hsa:407045
ko:K17367	hsa:407055
ko:K17378	hsa:574452
ko:K17421	hsa:64976
ko:K17422	hsa:64975
ko:K17423	hsa:28977
ko:K17426	hsa:84311
ko:K17427	hsa:26589
ko:K24349	hsa:165324
ko:K17441	hsa:161882
ko:K17442	hsa:23414
ko:K17444	hsa:3226
ko:K17434	hsa:116540
ko:K17344	hsa:6094
ko:K17431	hsa:54534
ko:K17432	hsa:51258
ko:K17348	hsa:10103
ko:K17349	hsa:7103
ko:K17351	hsa:83882
ko:K17429	hsa:51642
ko:K17446	hsa:8471
ko:K17607	hsa:261726
ko:K17609	hsa:64359
ko:K17604	hsa:140831
ko:K17491	hsa:55671
ko:K17491	hsa:57223
ko:K17478	hsa:23307
ko:K17497	hsa:5373
ko:K09228	hsa:284371
ko:K17479	hsa:389207
ko:K17481	hsa:23026
ko:K17496	hsa:92609
ko:K17498	hsa:55677
ko:K17502	hsa:9647
ko:K17504	hsa:333926
ko:K17506	hsa:151742
ko:K17509	hsa:55066
ko:K25700	hsa:115908
ko:K08858	hsa:646643
ko:K17514	hsa:93978
ko:K17534	hsa:84451
ko:K17537	hsa:157285
ko:K17542	hsa:57147
ko:K17543	hsa:54899
ko:K17546	hsa:169436
ko:K17548	hsa:91461
ko:K24359	hsa:83552
ko:K17612	hsa:54997
ko:K17605	hsa:5524
ko:K17606	hsa:3476
ko:K17711	hsa:79810
ko:K07277	hsa:25813
ko:K17482	hsa:84654
ko:K17500	hsa:80895
ko:K07766	hsa:170685
ko:K17477	hsa:10160
ko:K17515	hsa:283420
ko:K17520	hsa:7123
ko:K17521	hsa:6320
ko:K17523	hsa:1117
ko:K17526	hsa:5016
ko:K17531	hsa:84033
ko:K17480	hsa:9625
ko:K17532	hsa:55437
ko:K17533	hsa:80122
ko:K17536	hsa:22866
ko:K17538	hsa:79834
ko:K17619	hsa:145553
ko:K17619	hsa:100528064
ko:K17601	hsa:124997
ko:K02434	hsa:5188
ko:K02433	hsa:55278
ko:K17632	hsa:8437
ko:K17634	hsa:64926
ko:K17631	hsa:8831
ko:K17639	hsa:57139
ko:K17549	hsa:151242
ko:K17570	hsa:54768
ko:K17583	hsa:64434
ko:K02435	hsa:283459
ko:K17493	hsa:157922
ko:K17493	hsa:23271
ko:K17493	hsa:57662
ko:K17554	hsa:23368
ko:K17555	hsa:26472
ko:K17557	hsa:54866
ko:K17598	hsa:54843
ko:K17598	hsa:84958
ko:K17598	hsa:94120
ko:K17598	hsa:94121
ko:K17598	hsa:94122
ko:K17658	hsa:79736
ko:K17659	hsa:55037
ko:K17559	hsa:170954
ko:K17560	hsa:8725
ko:K17568	hsa:114794
ko:K17569	hsa:55105
ko:K17569	hsa:55668
ko:K17577	hsa:63898
ko:K17497	hsa:5372
ko:K17582	hsa:4288
ko:K17635	hsa:23179
ko:K17675	hsa:6832
ko:K17576	hsa:284352
ko:K17574	hsa:221908
ko:K17573	hsa:9665
ko:K17572	hsa:57221
ko:K17571	hsa:220004
ko:K17507	hsa:132160
ko:K17556	hsa:81706
ko:K17566	hsa:116729
ko:K17516	hsa:160364
ko:K17581	hsa:163882
ko:K17513	hsa:388512
ko:K17528	hsa:161198
ko:K17567	hsa:392617
ko:K19604	hsa:6100
ko:K17517	hsa:387837
ko:K17584	hsa:63935
ko:K17591	hsa:23504
ko:K17592	hsa:26278
ko:K17617	hsa:23399
ko:K17690	hsa:1577
ko:K17691	hsa:1551
ko:K17697	hsa:9732
ko:K17706	hsa:10636
ko:K17539	hsa:149420
ko:K17544	hsa:93627
ko:K17541	hsa:55681
ko:K17594	hsa:116154
ko:K17545	hsa:54986
ko:K17547	hsa:84197
ko:K17623	hsa:8226
ko:K17599	hsa:114795
ko:K17599	hsa:121256
ko:K17599	hsa:124842
ko:K17599	hsa:54972
ko:K17599	hsa:92293
ko:K17698	hsa:2533
ko:K17701	hsa:26037
ko:K17608	hsa:29888
ko:K17608	hsa:29966
ko:K17608	hsa:6801
ko:K17654	hsa:54931
ko:K17655	hsa:9692
ko:K23488	hsa:65059
ko:K17703	hsa:23094
ko:K17705	hsa:889
ko:K17682	hsa:84300
ko:K17685	hsa:1553
ko:K17633	hsa:9462
ko:K17630	hsa:10156
ko:K17636	hsa:5863
ko:K17638	hsa:9610
ko:K17630	hsa:100271927
ko:K17680	hsa:56652
ko:K19914	hsa:102724488
ko:K17508	hsa:160760
ko:K13807	hsa:5470
ko:K13807	hsa:5475
ko:K17492	hsa:254048
ko:K17492	hsa:29855
ko:K17510	hsa:55359
ko:K25357	hsa:253935
ko:K17494	hsa:64651
ko:K17519	hsa:10143
ko:K17523	hsa:1116
ko:K17525	hsa:66005
ko:K19901	hsa:153090
ko:K19899	hsa:2813
ko:K17527	hsa:55600
ko:K17527	hsa:142683
ko:K17494	hsa:80034
ko:K17494	hsa:81566
ko:K19579	hsa:149281
ko:K19914	hsa:83849
ko:K19902	hsa:127833
ko:K17529	hsa:124923
ko:K17530	hsa:85443
ko:K17535	hsa:100526835
ko:K17535	hsa:51086
ko:K23857	hsa:58473
ko:K17540	hsa:56155
ko:K17620	hsa:2139
ko:K17621	hsa:2140
ko:K17618	hsa:134510
ko:K17622	hsa:2070
ko:K17501	hsa:22843
ko:K17503	hsa:57460
ko:K17505	hsa:152926
ko:K17616	hsa:51496
ko:K17613	hsa:23523
ko:K17610	hsa:11261
ko:K19915	hsa:51760
ko:K17611	hsa:63928
ko:K17609	hsa:158046
ko:K17603	hsa:53349
ko:K17602	hsa:56252
ko:K19907	hsa:9066
ko:K17681	hsa:83858
ko:K17686	hsa:540
ko:K17686	hsa:538
ko:K17588	hsa:80243
ko:K17558	hsa:84919
ko:K17600	hsa:51542
ko:K17553	hsa:6992
ko:K17586	hsa:57661
ko:K17589	hsa:9821
ko:K17681	hsa:55210
ko:K17653	hsa:64216
ko:K17551	hsa:55607
ko:K17551	hsa:84687
ko:K17550	hsa:5510
ko:K17575	hsa:145376
ko:K17642	hsa:8653
ko:K19790	hsa:147699
ko:K17561	hsa:83987
ko:K17562	hsa:129285
ko:K17563	hsa:54927
ko:K17564	hsa:84303
ko:K17578	hsa:84240
ko:K17579	hsa:286187
ko:K17580	hsa:55259
ko:K17595	hsa:124044
ko:K17595	hsa:9825
ko:K17587	hsa:338661
ko:K17590	hsa:157313
ko:K17593	hsa:338699
ko:K17637	hsa:55770
ko:K17656	hsa:118490
ko:K17693	hsa:3398
ko:K17662	hsa:55245
ko:K17692	hsa:64816
ko:K23033	hsa:55603
ko:K17707	hsa:80005
ko:K17699	hsa:8631
ko:K17700	hsa:5909
ko:K17708	hsa:23108
ko:K17702	hsa:57568
ko:K17683	hsa:1548
ko:K17720	hsa:1562
ko:K18334	hsa:55556
ko:K17731	hsa:126410
ko:K03574	hsa:55270
ko:K06944	hsa:4733
ko:K17782	hsa:131474
ko:K17843	hsa:202559
ko:K17846	hsa:9314
ko:K17821	hsa:494470
ko:K17823	hsa:123879
ko:K17780	hsa:1678
ko:K17757	hsa:55739
ko:K24777	hsa:57705
ko:K17868	hsa:92715
ko:K09228	hsa:100131017
ko:K09228	hsa:100131827
ko:K16782	hsa:140825
ko:K17867	hsa:120526
ko:K19761	hsa:87769
ko:K19749	hsa:10743
ko:K19754	hsa:92749
ko:K19755	hsa:89765
ko:K17721	hsa:1557
ko:K17718	hsa:1558
ko:K17719	hsa:1559
ko:K17751	hsa:4624
ko:K19756	hsa:345895
ko:K19760	hsa:164781
ko:K19757	hsa:221421
ko:K17768	hsa:9868
ko:K17724	hsa:730249
ko:K17770	hsa:387990
ko:K17770	hsa:9804
ko:K17817	hsa:79873
ko:K17777	hsa:26520
ko:K17784	hsa:440574
ko:K17822	hsa:54165
ko:K17822	hsa:55208
ko:K19748	hsa:92344
ko:K06856	hsa:102723407
ko:K17776	hsa:10651
ko:K17779	hsa:26515
ko:K17726	hsa:8529
ko:K17728	hsa:11283
ko:K17781	hsa:26517
ko:K17809	hsa:26073
ko:K17790	hsa:29928
ko:K17794	hsa:100287932
ko:K17795	hsa:10245
ko:K17795	hsa:10440
ko:K17796	hsa:29090
ko:K17797	hsa:285521
ko:K17771	hsa:54543
ko:K17808	hsa:728489
ko:K19758	hsa:161582
ko:K18437	hsa:5151
ko:K19750	hsa:123872
ko:K19751	hsa:55172
ko:K17766	hsa:10953
ko:K17834	hsa:115004
ko:K07561	hsa:1801
ko:K00777	hsa:81890
ko:K17844	hsa:9991
ko:K17848	hsa:116986
ko:K17849	hsa:283450
ko:K23681	hsa:57152
ko:K18440	hsa:116984
ko:K12013	hsa:55521
ko:K14576	hsa:6023
ko:K17772	hsa:100188893
ko:K17729	hsa:57834
ko:K17730	hsa:66002
ko:K17732	hsa:9512
ko:K17767	hsa:23746
ko:K17767	hsa:9049
ko:K17769	hsa:56993
ko:K17773	hsa:401505
ko:K17815	hsa:64789
ko:K17778	hsa:26519
ko:K17816	hsa:4521
ko:K17780	hsa:26521
ko:K17783	hsa:2671
ko:K17759	hsa:128240
ko:K17824	hsa:23142
ko:K17824	hsa:84259
ko:K17807	hsa:132001
ko:K24682	hsa:442213
ko:K23608	hsa:23671
ko:K17704	hsa:54518
ko:K18084	hsa:66036
ko:K18159	hsa:51103
ko:K18170	hsa:90624
ko:K18203	hsa:51451
ko:K17943	hsa:23369
ko:K17943	hsa:9698
ko:K18080	hsa:23371
ko:K18080	hsa:64759
ko:K18080	hsa:7145
ko:K18080	hsa:84951
ko:K21387	hsa:55966
ko:K18207	hsa:84892
ko:K18208	hsa:55328
ko:K14026	hsa:80343
ko:K17914	hsa:23303
ko:K17914	hsa:63971
ko:K19491	hsa:63951
ko:K19494	hsa:728656
ko:K19503	hsa:338440
ko:K19601	hsa:346007
ko:K19602	hsa:375298
ko:K22557	hsa:150684
ko:K18156	hsa:91419
ko:K18157	hsa:84233
ko:K18165	hsa:55863
ko:K17923	hsa:112574
ko:K17923	hsa:257364
ko:K17923	hsa:51429
ko:K17887	hsa:83891
ko:K17925	hsa:23161
ko:K17929	hsa:9784
ko:K16667	hsa:5793
ko:K18202	hsa:85007
ko:K17889	hsa:22863
ko:K17937	hsa:169166
ko:K06974	hsa:155185
ko:K06974	hsa:51321
ko:K18024	hsa:26191
ko:K18024	hsa:26469
ko:K19471	hsa:284654
ko:K17908	hsa:26100
ko:K17908	hsa:55062
ko:K19493	hsa:63946
ko:K19477	hsa:5593
ko:K19482	hsa:4692
ko:K19479	hsa:1300
ko:K19480	hsa:203859
ko:K06927	hsa:89978
ko:K18019	hsa:5778
ko:K25815	hsa:10923
ko:K18032	hsa:5786
ko:K18026	hsa:5771
ko:K18027	hsa:5774
ko:K18050	hsa:5581
ko:K21392	hsa:165
ko:K17987	hsa:4077
ko:K18061	hsa:6305
ko:K18061	hsa:81846
ko:K17985	hsa:55626
ko:K17988	hsa:25851
ko:K17896	hsa:140628
ko:K17894	hsa:2624
ko:K17902	hsa:9882
ko:K25809	hsa:23008
ko:K17905	hsa:11123
ko:K23544	hsa:57515
ko:K17907	hsa:285973
ko:K17907	hsa:79065
ko:K17919	hsa:8723
ko:K14165	hsa:51207
ko:K17614	hsa:1845
ko:K08331	hsa:9776
ko:K17921	hsa:401548
ko:K17921	hsa:51375
ko:K17964	hsa:10128
ko:K18052	hsa:5588
ko:K17879	hsa:283927
ko:K17890	hsa:55054
ko:K17926	hsa:57231
ko:K17936	hsa:81609
ko:K18060	hsa:55149
ko:K17927	hsa:29907
ko:K17930	hsa:399979
ko:K17931	hsa:124460
ko:K17932	hsa:90203
ko:K17934	hsa:124056
ko:K17935	hsa:92017
ko:K18078	hsa:138639
ko:K17951	hsa:339761
ko:K18079	hsa:7179
ko:K18079	hsa:93492
ko:K18025	hsa:11099
ko:K18025	hsa:5784
ko:K18082	hsa:8897
ko:K18082	hsa:9110
ko:K18085	hsa:10903
ko:K18085	hsa:54545
ko:K18085	hsa:54893
ko:K18033	hsa:5791
ko:K18034	hsa:5794
ko:K18037	hsa:5775
ko:K18038	hsa:5780
ko:K18039	hsa:26095
ko:K18041	hsa:11156
ko:K18041	hsa:7803
ko:K18041	hsa:8073
ko:K19195	hsa:51742
ko:K19198	hsa:3622
ko:K17989	hsa:10993
ko:K17989	hsa:113675
ko:K17963	hsa:23082
ko:K18055	hsa:55662
ko:K17920	hsa:254122
ko:K17920	hsa:27131
ko:K17920	hsa:58533
ko:K17886	hsa:56890
ko:K17915	hsa:9928
ko:K17933	hsa:115703
ko:K17986	hsa:139341
ko:K18081	hsa:8776
ko:K18081	hsa:8898
ko:K17689	hsa:1576
ko:K18173	hsa:55744
ko:K18175	hsa:28958
ko:K18179	hsa:388753
ko:K18183	hsa:90639
ko:K24479	hsa:460
ko:K18188	hsa:100303755
ko:K18194	hsa:84833
ko:K09008	hsa:25915
ko:K18184	hsa:116228
ko:K18186	hsa:100131801
ko:K18180	hsa:65260
ko:K17968	hsa:51499
ko:K24200	hsa:4948
ko:K14165	hsa:11072
ko:K18040	hsa:25930
ko:K18042	hsa:6815
ko:K18047	hsa:51657
ko:K21437	hsa:338692
ko:K17975	hsa:3895
ko:K21437	hsa:81573
ko:K22582	hsa:9581
ko:K17897	hsa:2627
ko:K17981	hsa:51537
ko:K17904	hsa:1734
ko:K18134	hsa:285203
ko:K17916	hsa:55614
ko:K17917	hsa:6642
ko:K17917	hsa:6643
ko:K17962	hsa:133522
ko:K17965	hsa:8204
ko:K18018	hsa:84867
ko:K21443	hsa:84722
ko:K15689	hsa:93082
ko:K18051	hsa:5583
ko:K18035	hsa:5800
ko:K21456	hsa:2937
ko:K18154	hsa:5997
ko:K24652	hsa:54970
ko:K18160	hsa:91942
ko:K18086	hsa:64419
ko:K17922	hsa:29886
ko:K17924	hsa:29887
ko:K17924	hsa:29916
ko:K17928	hsa:64089
ko:K04699	hsa:9306
ko:K17941	hsa:28966
ko:K17941	hsa:79856
ko:K22591	hsa:23394
ko:K17885	hsa:23787
ko:K17885	hsa:23788
ko:K17969	hsa:51024
ko:K11446	hsa:8242
ko:K22610	hsa:222194
ko:K08328	hsa:118142757
ko:K17888	hsa:83734
ko:K17973	hsa:80018
ko:K17966	hsa:54968
ko:K00939	hsa:158067
ko:K18241	hsa:9452
ko:K18066	hsa:129450
ko:K18167	hsa:644096
ko:K18168	hsa:54949
ko:K18161	hsa:29078
ko:K18083	hsa:55613
ko:K18083	hsa:9107
ko:K18083	hsa:9108
ko:K18164	hsa:55471
ko:K18166	hsa:55572
ko:K18163	hsa:137682
ko:K18245	hsa:760
ko:K18169	hsa:54902
ko:K18246	hsa:762
ko:K18162	hsa:79133
ko:K18261	hsa:8291
ko:K18196	hsa:57620
ko:K18171	hsa:152100
ko:K18258	hsa:1428
ko:K18262	hsa:2202
ko:K18273	hsa:7007
ko:K18172	hsa:56942
ko:K18222	hsa:415
ko:K06238	hsa:256076
ko:K18259	hsa:81693
ko:K18260	hsa:54862
ko:K18260	hsa:200014
ko:K18177	hsa:51287
ko:K18263	hsa:84059
ko:K18264	hsa:9445
ko:K18265	hsa:81618
ko:K18178	hsa:493753
ko:K18181	hsa:84987
ko:K18266	hsa:10397
ko:K18267	hsa:4703
ko:K18268	hsa:7827
ko:K18269	hsa:11235
ko:K18270	hsa:22930
ko:K18182	hsa:51241
ko:K18271	hsa:5950
ko:K18272	hsa:6102
ko:K18189	hsa:51204
ko:K18190	hsa:22868
ko:K18193	hsa:9556
ko:K18274	hsa:7369
