model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Helicobacter_pylori_Hp_M1.mat,1286,818,452,312,33,72,7
Campylobacter_jejuni_subsp_jejuni_55037.mat,1339,890,460,347,53,84,7
Lactobacillus_reuteri_lpuph.mat,1359,887,528,278,32,128,8
Streptococcus_pneumoniae_GA43265.mat,1103,580,257,265,17,56,5
Bifidobacterium_breve_MCC_0476.mat,1043,529,255,227,27,39,5
Helicobacter_pylori_Hp_P_25d.mat,1299,838,470,308,33,75,7
Staphylococcus_aureus_subsp_aureus_21282.mat,1411,735,349,282,51,84,6
Lactobacillus_jensenii_JV_V16.mat,1151,724,430,239,20,90,8
Escherichia_coli_O104_H4_str_C227_11.mat,3555,1207,683,297,109,222,8
Herbaspirillum_huttiense_subsp_putei_IAM_15032.mat,1552,836,467,281,65,67,7
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_531954.mat,3461,1233,754,291,94,174,7
Streptococcus_mutans_3SN1.mat,1396,856,495,297,30,76,7
Campylobacter_jejuni_subsp_jejuni_P110B.mat,1383,927,490,354,53,86,7
Escherichia_coli_TW09109.mat,3149,865,443,285,71,106,7
Clostridium_hylemonae_DSM_15053.mat,1188,750,514,160,48,73,5
Mycobacterium_abscessus_3A_0122_R.mat,1335,843,480,275,110,75,7
Haemophilus_sputorum_HK_2154.mat,1580,984,603,281,59,107,8
Helicobacter_pylori_HP250BFii.mat,1052,626,276,298,21,57,5
Klebsiella_sp_MS_92_3.mat,1894,894,508,262,70,99,7
Ruminococcaceae_nov_ERR1022445.mat,934,590,345,217,16,29,4
Lactobacillus_pobuzihii_E100301_KCTC_13174.mat,1055,629,384,202,38,36,6
Escherichia_coli_KTE156.mat,3599,1246,736,307,100,193,8
Brachyspira_pilosicoli_95_1000.mat,1504,979,608,292,42,87,8
Escherichia_coli_O157_H7_str_EC4045.mat,3147,865,444,285,70,106,7
Hafnia_alvei_ERR2221402.mat,1643,809,449,277,63,65,6
Staphylococcus_aureus_08BA02176.mat,1397,738,367,265,53,84,6
Enterococcus_faecium_E1574.mat,1078,593,315,215,23,56,6
Clostridium_perfringens_F262.mat,2493,1006,617,279,61,118,8
Helicobacter_pylori_NQ4060.mat,1276,845,450,339,33,73,7
Streptococcus_pneumoniae_2090008.mat,1098,575,248,269,17,56,5
Corynebacterium_bouchesdurhonense_DSM_100846.mat,863,506,319,150,29,26,5
Escherichia_coli_DEC13D.mat,3577,1244,728,310,99,198,8
Escherichia_coli_BCE007_MS_11.mat,3596,1254,729,305,99,207,8
Lachnoclostridium_nov_ERR1022434.mat,962,613,346,236,18,31,4
Escherichia_coli_C639_08.mat,3566,1214,714,296,99,187,8
Helicobacter_pylori_GAM118Bi.mat,1307,923,454,409,33,82,7
Acinetobacter_baumannii_W7282.mat,1548,862,457,295,69,87,7
Klebsiella_oxytoca_CAV1099.mat,1882,890,525,273,72,67,7
Ruminiclostridium_thermocellum_ATCC_27405.mat,990,673,339,298,26,33,4
Blautia_nov_ERR2230066.mat,1042,673,387,242,29,45,5
Bacteroides_xylanisolvens_ERR2221139.mat,1285,663,299,309,31,54,5
Bacillus_cereus_FORC_005.mat,1492,815,441,272,58,84,6
Salmonella_enterica_enterica_sv_Typhimurium_LT2.mat,1980,837,408,295,73,108,7
Streptococcus_mutans_M230.mat,1307,788,447,289,26,54,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH6.mat,2602,1318,829,279,111,188,8
Staphylococcus_aureus_M1277.mat,1405,731,346,281,47,84,6
Enterococcus_faecalis_B1385.mat,1233,661,328,276,23,49,6
Lactobacillus_amylovorus_GRL1118.mat,1261,776,455,265,30,99,8
Campylobacter_jejuni_subsp_jejuni_ICDCCJ07001.mat,1071,637,238,325,38,61,5
Escherichia_coli_3003.mat,3567,1220,720,296,99,182,8
Cutibacterium_acnes_HL063PA2.mat,2368,974,560,275,59,143,7
Staphylococcus_epidermidis_NIHLM057.mat,1678,1046,611,301,71,121,7
Escherichia_coli_KTE62.mat,3562,1222,732,290,94,186,8
Bacillus_cereus_AH1271.mat,2011,1233,771,304,86,155,8
Escherichia_coli_EC1737.mat,3581,1257,751,299,102,199,8
Collinsella_tanakaei_YIT_12063.mat,1980,717,411,229,34,82,8
Pseudomonas_fluorescens_Q2_87.mat,1794,948,496,315,132,107,7
Staphylococcus_epidermidis_528m.mat,1319,727,352,283,51,74,5
Streptococcus_dysgalactiae_subsp_equisimilis_AC_2713.mat,2131,834,529,220,41,97,8
Citrobacter_koseri_FDAARGOS_164.mat,1781,845,440,313,68,67,7
Staphylococcus_aureus_subsp_aureus_MRSA177.mat,1413,743,348,283,53,92,6
Dorea_longicatena_DSM_13814.mat,1039,665,444,170,30,49,5
Vibrio_cholerae_A1552.mat,1463,751,402,274,44,65,6
Staphylococcus_aureus_subsp_aureus_VRS11b.mat,1404,725,346,278,49,81,6
Acinetobacter_baumannii_AB_515_8.mat,1551,860,455,295,70,88,7
Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_CFSAN00322.mat,1912,848,440,283,76,103,6
Peptoniphilus_indolicus_ATCC_29427.mat,1007,619,339,230,28,53,7
Bacteroides_fragilis_CL05T12C13.mat,2590,1021,624,281,54,124,8
Lactobacillus_suebicus_DSM_5007_KCTC_3549.mat,1854,680,372,258,37,49,5
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_CT_02035321.mat,3056,847,441,281,74,101,6
Enterorhabdus_caecimuris_B7.mat,903,585,320,229,17,38,5
Lactobacillus_plantarum_subsp_plantarum_P_8.mat,1537,905,572,217,50,117,8
Acetivibrio_cellulolyticus_CD2.mat,1007,677,354,294,17,30,5
Blastococcus_massiliensis_AP3.mat,1190,781,457,254,44,61,8
Staphylococcus_aureus_M0953.mat,1405,728,346,278,47,84,6
Staphylococcus_aureus_subsp_aureus_21310.mat,1400,737,352,282,50,82,6
Salmonella_enterica_subsp_enterica_serovar_Newport_str_SL317.mat,2368,1243,767,298,96,166,7
Peptostreptococcus_anaerobius_653_L.mat,1282,837,550,215,33,67,7
Moraxella_catarrhalis_BC8.mat,1410,1021,587,343,54,90,8
Lactobacillus_casei_ERR2221237.mat,1121,602,321,238,33,35,5
Escherichia_coli_P0305260_1.mat,3178,869,424,304,74,113,7
Escherichia_coli_O157_H7_str_EC4191.mat,3147,865,444,285,70,106,7
Staphylococcus_aureus_M1223.mat,1411,734,348,282,51,84,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_0895.mat,1879,846,438,283,76,103,6
Cutibacterium_acnes_HL038PA1.mat,2344,940,530,279,55,135,7
Enterococcus_faecalis_T9.mat,1235,673,331,278,25,56,6
Micrococcus_luteus_RIT304.mat,1070,622,264,300,41,52,6
Mesorhizobium_loti_NZP2037.mat,1625,887,497,296,66,75,7
Staphylococcus_epidermidis_NIHLM039.mat,1688,1062,621,301,73,131,7
Ureaplasma_urealyticum_serovar_8_str_ATCC_27618.mat,520,353,149,182,8,22,6
Streptococcus_parauberis_NCFD_2020.mat,1348,838,525,225,35,97,8
Staphylococcus_epidermidis_ATCC_12228.mat,1450,790,405,290,54,74,7
Clostridium_sp_MSTE9.mat,1021,617,366,215,28,35,6
Acinetobacter_haemolyticus_NIPH_261.mat,1524,847,474,266,61,94,8
Actinomyces_graevenitzii_C83.mat,983,627,360,192,24,74,7
Acinetobacter_baumannii_AB_2008_15_45.mat,1561,862,459,292,71,88,7
Helicobacter_pylori_UM066.mat,1270,836,464,333,36,56,7
Streptococcus_pneumoniae_D39.mat,1095,588,269,265,17,52,5
Streptococcus_sanguinis_SK340.mat,1482,917,557,295,37,81,8
Rothia_aeria_F0474.mat,1030,621,324,227,41,63,7
Helicobacter_pylori_Lithuania75.mat,1264,831,456,322,33,70,7
Yersinia_enterocolitica_subsp_palearctica_YE_150.mat,2149,1202,752,301,74,145,7
Escherichia_coli_KTE154.mat,3620,1238,736,289,101,198,8
Pseudomonas_aeruginosa_C3719.mat,2095,1216,738,348,103,124,8
Escherichia_coli_STEC_EH250.mat,3165,865,444,284,70,111,7
Streptococcus_mutans_ST1.mat,1367,829,468,297,30,76,7
Staphylococcus_epidermidis_NIHLM088.mat,1657,1027,604,295,67,119,7
Campylobacter_jejuni_subsp_jejuni_LMG_23211.mat,1378,930,496,342,59,87,7
Escherichia_coli_2731150.mat,3608,1219,723,293,99,182,8
Eubacterium_saphenum_ATCC_49989.mat,751,525,240,266,14,19,6
Bacteroides_vulgatus_ERR1022358.mat,1327,681,333,289,30,55,6
Staphylococcus_aureus_M1373.mat,1407,730,348,278,49,84,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648903_1_6.mat,2322,1215,753,287,92,167,7
Streptococcus_pneumoniae_GA49447.mat,1102,591,261,272,17,56,5
Fusicatenibacter_saccharivorans_ERR1022437.mat,1038,630,367,220,23,40,5
Lactococcus_lactis_subsp_lactis_YF11.mat,1222,638,310,276,26,44,5
Escherichia_coli_FRIK1996.mat,3585,1263,757,299,102,199,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH2.mat,2602,1314,825,279,111,188,8
Escherichia_coli_BCE008_MS_13.mat,3592,1256,733,307,97,206,8
Anaerococcus_obesiensis_ph10.mat,891,610,357,227,26,24,4
Enterobacter_aerogenes_EA1509E.mat,2474,1328,825,283,108,195,8
Listeria_monocytogenes_F6900.mat,1709,1026,597,312,112,123,8
Escherichia_coli_KTE216.mat,3576,1227,728,295,99,187,8
Herbaspirillum_huttiense_1147.mat,1538,830,463,280,63,66,7
Bacillus_cereus_BDRD_Cer4.mat,1976,1226,747,317,78,156,8
Salmonella_enterica_subsp_enterica_serovar_Schwarzengrund_str_CVM19633.mat,3454,1224,754,293,92,171,7
Staphylococcus_lugdunensis_ACS_027_V_Sch2.mat,1647,1055,658,282,59,114,7
Leptotrichia_wadei_KA00185.mat,1077,636,316,297,19,21,5
Proteus_vulgaris_CICC.mat,1477,772,428,264,57,59,6
Cutibacterium_acnes_HL083PA2.mat,2371,973,557,275,61,145,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_635290_58.mat,1883,847,437,283,76,105,6
Rhodococcus_erythropolis_BG43.mat,1365,772,434,257,55,69,7
Escherichia_coli_KTE70.mat,3593,1228,728,293,93,194,8
Escherichia_coli_P0299917_4.mat,3189,875,436,285,79,122,7
Vibrio_mimicus_VM223.mat,1925,1138,709,283,72,136,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1445.mat,1882,845,437,283,76,103,6
Cutibacterium_acnes_HL078PA1.mat,2329,949,521,302,57,130,7
Muricomes_intestini_DSM_29489.mat,1065,669,361,265,28,41,5
Salmonella_enterica_subsp_enterica_serovar_Poona_str_2010K_2244.mat,3516,1237,770,288,94,165,7
Streptococcus_mutans_T4.mat,1391,862,503,297,32,73,8
Enterococcus_faecalis_YI6_1.mat,1230,681,332,279,25,62,6
Staphylococcus_aureus_M0676.mat,1393,730,348,278,49,84,6
Desulfovibrio_sp_3_1_syn3.mat,1210,810,458,273,31,75,6
Morganella_morganii_subsp_morganii_KT.mat,1761,912,480,311,57,104,7
Enterococcus_faecium_UAA1024.mat,1075,592,320,215,21,50,6
Pantoea_agglomerans_P10c.mat,1723,840,471,274,71,62,7
Bacillus_cereus_03BB108.mat,1983,1200,766,295,80,142,8
Staphylococcus_aureus_M1109.mat,1401,729,347,278,49,84,6
Streptococcus_pneumoniae_SPAR55.mat,1098,541,260,221,17,56,5
Streptococcus_agalactiae_CCUG_49072.mat,2212,850,478,290,45,99,7
Cuneatibacter_caecimuris_DSM_29486.mat,1025,632,378,222,23,31,5
Brochothrix_thermosphacta_DSM_20171.mat,1299,709,416,248,82,39,8
Cutibacterium_acnes_HL043PA2.mat,2335,936,530,275,55,135,7
Escherichia_coli_4_1_47FAA.mat,3186,852,435,287,75,99,7
Helicobacter_pylori_India7.mat,1292,842,455,328,33,78,7
Schaalia_hyovaginalis_BSM_389_WT_23D.mat,1041,610,294,259,30,46,6
Enterococcus_gallinarum_ERR2221324.mat,1137,634,386,188,32,53,6
Campylobacter_coli_80352.mat,1347,897,482,363,51,57,7
Flavonifractor_plautii_ERR1022420.mat,1159,729,453,229,22,43,4
Enterococcus_faecium_1231502.mat,1421,892,575,237,36,83,7
Campylobacter_jejuni_subsp_jejuni_ICDCCJ07002.mat,1359,891,472,341,51,81,7
Bacillus_atrophaeus_Detrick_2.mat,1952,1203,781,260,144,149,8
Bacillus_thuringiensis_serovar_thuringiensis_str_IS5056.mat,1557,866,480,259,64,109,6
uncultured_Clostridium_sp_ERR1022438.mat,1100,989,457,491,28,52,5
Clostridioides_difficile_050_P50_2011.mat,1751,1070,653,290,63,122,8
Bifidobacterium_thermacidophilum_subsp_thermacidophilum_DSM_15837.mat,1095,624,309,264,29,45,7
Staphylococcus_aureus_subsp_aureus_CIG1750.mat,1388,748,359,287,49,84,6
Citrobacter_sp_30_2.mat,2026,936,577,221,76,126,7
Arcobacter_butzleri_ED_1.mat,1331,975,563,329,47,99,8
Escherichia_coli_ERR1203920.mat,1884,835,395,312,71,105,7
Lachnoclostridium_nov_ERR1022273.mat,971,680,378,267,23,33,5
Corynebacterium_pseudodiphtheriticum_ERR2221235.mat,962,628,353,230,30,40,6
Lactobacillus_brevis_ATCC_367.mat,1865,590,424,108,32,59,5
Helicobacter_pylori_GAM252Bi.mat,1295,905,450,402,35,75,7
Enterococcus_faecium_EnGen0321.mat,1395,855,541,222,38,90,7
Enterococcus_faecalis_B69486.mat,1231,663,330,278,21,47,6
Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586.mat,1203,724,417,252,26,49,7
Alcaligenes_faecalis_NBIB_017.mat,1432,823,431,309,54,72,6
Lachnoclostridium_nov_ERR1022387.mat,1029,637,355,240,25,38,5
Bacteroides_ovatus_3_8_47FAA.mat,3322,1044,640,286,61,127,8
Escherichia_coli_P02997067_6.mat,3207,899,446,304,77,119,7
Clostridiales_incertae_sedis_nov_ERR2221176.mat,988,628,396,177,30,56,5
Salmonella_enterica_subsp_enterica_serovar_Hadar_str_2011K_0112.mat,2383,1263,784,298,96,171,7
Staphylococcus_aureus_M0396.mat,1407,736,351,283,49,82,6
Acinetobacter_baumannii_AB_908_13.mat,1565,863,463,288,73,89,7
Streptococcus_agalactiae_BSU248.mat,2171,848,482,288,35,93,7
Escherichia_coli_FDA517.mat,3583,1261,754,299,103,199,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_622731_39.mat,1882,845,437,283,76,103,6
Clostridium_perfringens_E_str_JGS1987.mat,2494,968,589,285,59,102,8
Enterococcus_faecium_E1293.mat,1074,594,322,215,21,50,6
Staphylococcus_xylosus_ERR2221131.mat,1355,768,383,298,53,78,6
Bacillus_atrophaeus_Detrick_3.mat,1958,1207,784,260,144,150,8
Acinetobacter_baumannii_NIPH_1734.mat,1581,869,467,292,70,88,7
Enterococcus_faecium_E1644.mat,1079,589,315,215,23,50,6
Escherichia_coli_P0299483_2.mat,3199,873,433,284,77,126,7
Bifidobacterium_bifidum_ERR1022335.mat,1031,526,235,245,23,40,5
Streptococcus_mutans_TCI_268.mat,1386,866,505,298,30,75,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_37_F_02.mat,2346,1238,764,290,94,172,7
Escherichia_coli_90_0039.mat,3593,1271,760,304,105,194,8
Helicobacter_pylori_HP250ASii.mat,1292,904,449,402,33,75,7
Lactobacillus_paracasei_subsp_tolerans_Lpl14.mat,1433,859,534,243,40,82,7
Bifidobacterium_animalis_subsp_lactis_BS_01.mat,1133,654,453,142,33,59,7
Brevibacterium_senegalense_JC43.mat,1100,696,399,252,42,40,6
Streptococcus_agalactiae_MRI_Z1_211.mat,2216,850,478,288,45,99,7
Sarcina_nov_ERR171270.mat,1085,634,398,192,29,43,5
Bacteroides_cellulosilyticus_WH2.mat,1361,645,351,246,31,42,6
Escherichia_coli_p0305293_7.mat,3187,900,449,301,75,122,7
Achromobacter_xylosoxidans_A8.mat,1854,1058,599,318,134,122,8
Lactococcus_garvieae_IPLA_31405.mat,1329,859,587,196,33,88,8
Staphylococcus_aureus_subsp_aureus_21266.mat,1427,733,347,284,49,82,6
Enterococcus_faecalis_ATCC_27275.mat,1580,967,592,269,41,115,8
Streptococcus_agalactiae_MRI_Z1_201.mat,2206,842,469,290,47,99,8
Akkermansia_muciniphila_ATCC_BAA_835.mat,1215,722,338,314,37,65,6
Bacillus_cereus_E33L.mat,2038,1211,744,302,84,158,8
Klebsiella_pneumoniae_500_1420.mat,2537,1278,815,285,106,161,8
Staphylococcus_aureus_M1167.mat,1404,726,347,278,47,81,6
Clostridium_paraputrificum_ERR1022469.mat,1343,718,447,197,43,65,5
Clostridium_baratii_ERR1022470.mat,1120,669,404,204,33,56,5
Brachyspira_aalborgi_PC2022III.mat,1118,689,354,305,20,27,4
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_62_1976.mat,1883,845,437,283,76,103,6
Escherichia_coli_KTE146.mat,3613,1234,729,296,97,193,8
Bacteroides_uniformis_ERR2221261.mat,1305,648,359,246,27,37,5
Bacillus_thuringiensis_serovar_kurstaki_str_HD73.mat,1518,850,449,273,64,108,5
Streptococcus_pneumoniae_GA17328.mat,1099,583,255,270,17,56,5
Streptococcus_mutans_TCI_152.mat,1375,842,481,300,28,73,7
Staphylococcus_epidermidis_VCU127.mat,1670,1044,611,299,69,125,7
Dehalobacterium_formicoaceticum_DMC.mat,995,675,364,278,26,34,5
Campylobacter_coli_LMG_23341.mat,1371,908,483,342,53,81,7
Marvinbryantia_formatexigens_I_52_DSM_14469.mat,1891,665,457,172,35,38,4
Enterococcus_faecium_PC4_1.mat,1408,866,560,218,36,90,8
Enterococcus_faecalis_ERR1204025.mat,1182,644,340,255,26,42,6
Escherichia_fergusonii_B253.mat,1859,855,474,254,69,101,7
Lactobacillus_sanfranciscensis_DSM_20451.mat,730,471,220,229,14,15,4
Bacillus_pumilus_ATCC_7061.mat,1603,891,480,280,119,115,8
Escherichia_coli_KTE75.mat,3640,1255,741,295,99,208,8
Gordonibacter_pamelaeae_ERR2221387.mat,937,611,365,212,21,31,5
Enterococcus_faecium_HF50215.mat,1066,566,298,212,23,47,6
Pseudomonas_fragi_A22.mat,1554,891,525,278,70,63,7
Pseudomonas_putida_B001.mat,1730,919,480,300,88,103,7
Klebsiella_oxytoca_CAV1335.mat,1885,893,528,273,72,67,7
Escherichia_coli_KTE118.mat,3560,1222,726,290,100,192,8
Helicobacter_pylori_GAM121Aii.mat,1302,909,450,403,35,81,7
Cutibacterium_acnes_PA_30_2_L1.mat,1147,651,307,283,34,56,5
Blautia_hansenii_VPI_C7_24_DSM_20583.mat,984,619,445,110,36,70,6
Clostridiales_incertae_sedis_nov_ERR2221277.mat,965,873,385,457,22,37,5
Mycobacterium_abscessus_M154.mat,1305,830,474,272,106,73,7
Acinetobacter_baumannii_AB_TG2031.mat,1563,862,454,294,66,94,7
Escherichia_coli_2867750.mat,3623,1255,731,306,97,201,8
Streptococcus_agalactiae_MRI_Z1_025.mat,2208,844,474,288,43,97,7
Parabacteroides_distasonis_ERR2230146.mat,1294,721,364,302,29,54,5
Bacteroides_vulgatus_ERR2230086.mat,1314,680,329,292,30,55,5
Dialister_microaerophilus_UPII_345_E.mat,833,505,227,257,18,15,5
Escherichia_coli_P0299917_8.mat,3191,883,438,285,79,128,7
Yersinia_pseudotuberculosis_YPIII.mat,1853,860,487,249,65,99,8
Enterobacter_mori_800721_17.mat,1741,842,471,277,63,67,7
Escherichia_coli_DEC8B.mat,3587,1222,730,296,104,188,8
Escherichia_coli_PA3.mat,3143,866,445,285,70,106,7
Lactobacillus_versmoldensis_DSM_14857_KCTC_3814.mat,1053,648,404,205,31,30,5
Helicobacter_pylori_PeCan18.mat,1284,822,451,314,31,75,7
Clostridioides_difficile_ATCC_43255.mat,1737,1073,657,289,61,122,8
Serratia_odorifera_DSM_4582.mat,1859,870,444,305,70,94,7
Staphylococcus_aureus_HI049B.mat,1412,746,369,265,53,92,6
Clostridium_difficile_NAP07.mat,1376,725,498,151,51,70,6
Corynebacterium_accolens_AH4003.mat,1024,657,330,284,35,37,6
Helicobacter_pylori_BCS100H1.mat,1277,831,462,315,32,73,7
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_LQC_10.mat,3500,1244,759,290,96,181,7
Bacteroides_sp_3_1_40A.mat,2086,818,480,257,39,79,6
Escherichia_coli_DEC3E.mat,3555,1234,735,303,102,188,8
Arcobacter_butzleri_JV22.mat,1053,714,355,288,32,73,7
Neobacillus_jeddahensis_DSM_28281.mat,1350,769,512,166,62,82,7
Propionibacterium_sp_5_U_42AFAA.mat,1859,652,370,225,30,47,5
Aeromonas_hydrophila_RB_AH.mat,1571,819,398,325,51,79,6
Streptococcus_mitis_SK575.mat,1233,790,484,238,31,72,8
Clostridioides_difficile_ERR2221119.mat,1232,657,361,257,35,31,5
Bifidobacterium_adolescentis_BBMN23.mat,1048,524,240,245,21,31,5
Bifidobacterium_longum_longum_JDM301.mat,1979,621,294,257,35,60,6
Streptococcus_anginosus_F0211.mat,1214,845,485,285,24,88,8
Anaerococcus_lactolyticus_S7_1_13.mat,900,555,319,204,27,28,4
Enterococcus_faecium_LCT_EF90.mat,1377,850,545,225,36,82,8
Stenotrophomonas_maltophilia_EPM1.mat,1706,1099,691,299,71,108,8
Herbaspirillum_huttiense_AU6965_10_3.mat,1553,842,471,281,67,69,7
Streptococcus_salivarius_PS4.mat,1397,860,494,304,26,73,8
Escherichia_coli_ERR2221227.mat,1887,833,393,312,71,105,7
Anaeroglobus_geminatus_F0357.mat,982,671,368,278,25,33,6
Enterococcus_faecalis_B4969.mat,1233,661,328,276,23,49,6
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_BAA_2069.mat,1357,876,515,269,34,106,8
Clostridium_papyrosolvens_DSM_2782.mat,1106,674,360,274,27,37,6
Enterococcus_faecalis_T17.mat,1239,665,317,277,25,63,6
Lactococcus_garvieae_TB25.mat,1323,847,578,196,33,85,8
Campylobacter_jejuni_subsp_jejuni_LMG_23264.mat,1385,929,490,354,55,88,7
Leuconostoc_carnosum_JB16.mat,919,510,266,217,20,22,5
Finegoldia_magna_ATCC_29328.mat,888,602,289,286,16,33,7
Aggregatibacter_segnis_933_AAPH_107_59761_2565235.mat,1175,706,413,244,34,42,6
Escherichia_coli_O104_H4_str_11_02093.mat,3624,1265,737,297,113,221,8
Lactobacillus_ruminis_ERR2221165.mat,1044,604,329,243,23,27,5
Aeromonas_hydrophila_ML09_119.mat,2095,1217,752,295,87,158,7
Roseburia_nov_ERR1022344.mat,979,703,373,302,20,27,6
Proteus_penneri_ATCC_35198.mat,1713,873,492,251,61,115,7
Helicobacter_pylori_Hp_A_27.mat,1262,828,451,322,33,71,7
Campylobacter_showae_CSUNSWCD.mat,1104,772,418,279,32,72,7
Escherichia_coli_2872000.mat,3590,1237,737,287,95,193,8
Bilophila_wadsworthia_3_1_6.mat,1240,840,538,232,43,75,6
Enterococcus_faecalis_B1719.mat,1233,661,328,276,23,49,6
Streptococcus_agalactiae_GB00929.mat,2185,845,482,289,39,88,7
Dolosigranulum_pigrum_ATCC_51524.mat,926,545,305,217,18,19,6
Pyramidobacter_piscolens_W5455.mat,1224,831,506,281,27,46,6
Bradyrhizobium_yuanmingense_CCBAU_05623.mat,1468,927,523,328,108,76,7
Streptococcus_agalactiae_GB00986.mat,1395,849,485,289,39,91,8
Nesterenkonia_massiliensis_NP1.mat,1066,703,388,267,40,41,5
Leuconostoc_argentinum_KCTC_3773.mat,1072,640,343,242,18,59,6
Staphylococcus_capitis_VCU116.mat,1648,1070,654,279,71,135,7
Lactobacillus_nov_ERR2221311.mat,907,666,348,285,27,30,5
Tropheryma_whipplei_TW08_27.mat,1020,723,382,281,34,63,6
Staphylococcus_aureus_NN54.mat,1389,737,350,283,49,84,6
Streptococcus_pyogenes_MGAS8232.mat,930,491,261,213,13,15,5
Paraburkholderia_sediminicola_LMG_24238.mat,1654,912,530,297,69,65,7
Pseudomonas_aeruginosa_E2.mat,2248,1313,808,324,122,170,8
Escherichia_coli_2722950.mat,3578,1242,730,305,94,190,8
Prevotella_nanceiensis_DSM_19126.mat,1062,658,345,285,19,24,7
Bacteroides_sp_D2.mat,2577,813,491,235,38,87,6
Bacteroides_caccae_ERR1022460.mat,1407,681,336,291,28,49,6
Streptococcus_agalactiae_CCUG_37736.mat,2193,868,490,300,39,94,8
Bacteroides_pyogenes_JCM_6292.mat,987,637,386,224,22,22,6
Mitsuokella_multacida_DSM_20544.mat,1211,761,444,256,34,64,5
Streptococcus_agalactiae_MRI_Z1_200.mat,2206,843,469,291,47,99,8
Streptococcus_pneumoniae_GA13430.mat,1096,583,256,269,17,56,5
Clostridium_beijerinckii_G117.mat,1827,1148,752,257,75,154,8
Blautia_nov_ERR2230073.mat,1129,765,440,278,27,47,5
Lactobacillus_ruminis_SPM0211.mat,1344,871,594,227,30,55,8
Paeniclostridium_sordellii_UMC178.mat,1073,623,387,206,24,24,5
Eggerthella_lenta_AB12n2.mat,1161,809,491,270,37,67,7
Bacteroides_thetaiotaomicron_ERR2221274.mat,1509,664,317,291,28,52,6
Enterococcus_gilvus_CR1.mat,1153,671,351,274,35,41,6
Paeniclostridium_sordellii_W3025.mat,1071,632,393,207,24,26,5
Exiguobacterium_nov_ERR2221364.mat,1219,727,427,242,41,47,5
Lactobacillus_johnsonii_NCC_533.mat,981,581,250,305,14,53,6
Escherichia_coli_KTE214.mat,3560,1211,714,290,101,192,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_PT23.mat,2325,1221,760,290,96,153,7
Pantoea_agglomerans_MP2.mat,1722,840,471,274,71,62,7
Pseudomonas_stutzeri_ATCC_14405_CCUG_16156.mat,1528,859,428,312,68,95,6
Streptococcus_agalactiae_ERR2221321.mat,1056,551,273,250,25,24,5
Streptococcus_agalactiae_GB00923.mat,2185,845,482,289,39,88,7
Moraxella_catarrhalis_RH4.mat,1198,807,434,306,38,61,8
Kytococcus_sedentarius_1083_KSED.mat,918,586,304,235,26,36,5
Paenibacillus_sp_GM2.mat,1267,735,485,194,54,44,7
Pseudomonas_aeruginosa_MRW44_1.mat,2225,1300,791,332,125,166,8
Vibrio_mimicus_SX_4.mat,1844,1112,719,297,59,95,8
Shigella_flexneri_K_315.mat,2912,858,460,285,63,95,7
Turicimonas_muris_YL45.mat,1082,733,424,271,32,28,5
Enterococcus_faecalis_ERR2230117.mat,1132,603,302,256,26,39,6
