MicrobeID,Phylum,Kingdom,Host,Oxygen Requirement
Lactobacillus_jensenii_27_2_CHN,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_jensenii_JV_V16,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_jensenii_SJ_7A_US,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_johnsonii_ATCC_33200,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_johnsonii_DPC_6026,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_johnsonii_ERR2221124,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_johnsonii_ERR2221205,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_johnsonii_FI9785,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_johnsonii_NCC_533,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_johnsonii_pf01,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_kalixensis_DSM_16043,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_kefiranofaciens_ZW3,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_kunkeei_DSM_12361_ATCC_700308,Firmicutes,Bacteria,Mouse,Facultative anaerobe
Lactobacillus_kunkeei_EFB6,Firmicutes,Bacteria,Mouse,Facultative anaerobe
Lactobacillus_kunkeei_MP2,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_lindneri_DSM_20690_JCM_11027,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_lindneri_TMW_1_2007,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_mali_KCTC_3596_DSM_20444,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_manihotivorans_DSM_13343_JCM_12514,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_mindensis_DSM_14500,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_mucosae_LM1,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_murinus_ASF361,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_murinus_ERR2221126,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_nov_ERR2221311,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_nov_ERR2221384,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_oligofermentans_DSM_15707_LMG_22743,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_oris_F0423,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_oris_PB013_T2_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_panis_DSM_6035,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_parabrevis_ATCC_53295,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_parabuchneri_DSM_5707_NBRC_107865,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_parabuchneri_FAM21829,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_32G,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_BD_II,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_CRF28,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_Lc_10,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_LC2W,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_LPC_37,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_M36,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_subsp_paracasei_8700_2,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_ATCC_25302,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp120,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp122,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp17,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp225,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp226,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp230,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp46,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp49,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_paracasei_Lpp74,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_tolerans_Lpl14,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_subsp_tolerans_Lpl7,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paracasei_T71499,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_UCD174,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_UW1,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paracasei_Zhang,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_paraplantarum_D2_1,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_paraplantarum_DSM_10667,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_pasteurii_DSM_23907_CRBIP_24_76,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_pentosus_KCA1,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_16,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_ERR2221349,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_IPLA88,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_JDM1,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_subsp_plantarum_ATCC_14917,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_subsp_plantarum_NC8,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_subsp_plantarum_P_8,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_subsp_plantarum_ST_III,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_UCMA_3037,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_WCFS1,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_plantarum_ZJ316,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_pobuzihii_E100301_KCTC_13174,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_pontis_DSM_8475,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_pontis_UMB0683_21837_8_53_1,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rapi_DSM_19907_JCM_15042,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_reuteri_100_23,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_ATCC_53608,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_CF48_3A,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_DSM_20016,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_ERR2221127,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_ERR2221204,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_F275_JCM_1112,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_I49,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_I5007,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_lpuph,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_mlc3,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_MM2_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_MM4_1A,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_reuteri_SD2112_ATCC_55730,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_rhamnosus_ATCC_21052,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_ATCC_8530,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_ERR1203919,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_ERR2221226,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_GG_ATCC_53103,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_HN001,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_Lc_705,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_LMS2_1,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_LRHMDP2,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_LRHMDP3,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rhamnosus_R0011,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_rodentium_DSM_24759,Firmicutes,Bacteria,Mouse,Aerobe
Lactobacillus_ruminis_ATCC_25644,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_ruminis_ATCC_27782,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_ruminis_DSM_20403_NBRC_102161,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_ruminis_ERR2221165,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_ruminis_ERR2221355,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_ruminis_SPM0211,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_saerimneri_30a,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_sakei_subsp_sakei_23K,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_sakei_subsp_sakei_DSM_20017_JCM_1157,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_CECT_5713,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_ERR2221215,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_ERR2221301,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_ERR2221323,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_GJ_24,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_HO66_ATCC_11741,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_NIAS840,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_salivarius_salivarius_UCC118,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactobacillus_sanfranciscensis_DSM_20451,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_sanfranciscensis_TMW_1_1304,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_sanfranciscensis_TMW_1_2137,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_siliginis_DSM_22696,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_suebicus_DSM_5007_KCTC_3549,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_taiwanensis_DSM_21401,Firmicutes,Bacteria,Mouse,Aerobe
Lactobacillus_ultunensis_DSM_16047,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_vaccinostercus_DSM_20634,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_vaginalis_ATCC_49540,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_vaginalis_ERR2221166,Firmicutes,Bacteria,Human,Microaerophile
Lactobacillus_versmoldensis_DSM_14857_KCTC_3814,Firmicutes,Bacteria,Human,Aerobe
Lactobacillus_zeae_DSM_20178_KCTC_3804,Firmicutes,Bacteria,Human,Aerobe
Lactococcus_garvieae_21881,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_8831,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_ATCC_49156,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_DCC43,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_I113,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_IPLA_31405,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_Lg2,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_LG9,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_Tac2,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_TB25,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_garvieae_UNIUD074,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_cremoris_A76,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_cremoris_CNCM_I_1631,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_cremoris_MG1363,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_cremoris_NZ9000,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_cremoris_SK11,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_cremoris_UC509_9,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_lactis_CV56,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_lactis_Il1403,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_lactis_IO_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_lactis_KF147,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_lactis_subsp_lactis_YF11,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactococcus_raffinolactis_4877,Firmicutes,Bacteria,Human,Facultative anaerobe
Lactonifactor_longoviformis_DSM_17459,Firmicutes,Bacteria,Mouse,Anaerobe
Lagierella_massiliensis_CSUR_P2012,Firmicutes,Bacteria,Human,
Laribacter_hongkongensis_HLHK9,Proteobacteria,Bacteria,Human,Anaerobe
Lascolabacillus_massiliensis_DSM_100190,Bacteroidetes,Bacteria,Human,
Lautropia_mirabilis_ATCC_51599,Proteobacteria,Bacteria,Human,0
Leclercia_adecarboxylata_ATCC_23216_NBRC_102595,Proteobacteria,Bacteria,Human,Aerobe
Leclercia_adecarboxylata_KY2,Proteobacteria,Bacteria,Human,Aerobe
Leminorella_grimontii_ATCC_33999,Proteobacteria,Bacteria,Human,Aerobe
Leptotrichia_buccalis_C_1013_b,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_goodfellowii_DSM_19756,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_goodfellowii_F0264,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_hofstadii_DSM_21651,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_hofstadii_F0254,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_hongkongensis_JMUB5056,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_shahii_DSM_19757,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_wadei_DSM_19758,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_wadei_F0279,Fusobacteria,Bacteria,Human,Anaerobe
Leptotrichia_wadei_KA00185,Fusobacteria,Bacteria,Human,Anaerobe
Leuconostoc_argentinum_KCTC_3773,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_carnosum_JB16,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_citreum_1300_LCIT_132_3537_30873,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_citreum_KM20,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_citreum_LBAE_C10,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_citreum_LBAE_C11,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_citreum_LBAE_E16,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_gelidum_JB7,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_gelidum_KCTC_3527,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_gelidum_subsp_gasicomitatum_C122c,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_lactis_KACC_91922,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_mesenteroides_ERR2221167,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_mesenteroides_subsp_mesenteroides_ATCC_8293,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_mesenteroides_subsp_mesenteroides_J18,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_pseudomesenteroides_4882,Firmicutes,Bacteria,Human,Facultative anaerobe
Leuconostoc_pseudomesenteroides_ERR2221296,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_grayi_DSM_20601,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_innocua_ATCC_33091,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_innocua_Clip11262,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_07PF0776,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_08_5578,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_08_5923,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_10403S,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_4a_L99,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_4b_F2365,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_ATCC_19117,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_Clip80459,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_EGD_e,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_F6900,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_Finland_1988,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_FSL_J1_194,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_FSL_J2_071,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_FSL_N1_017,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_FSL_N3_165,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_FSL_R2_503,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_FSL_R2_561,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_HCC23,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_HPB2262,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_J0161_FSL_R2_499,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_J2818,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_JF5171,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_L312,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_L99,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_M7,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_N53_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_serotype_1_2a_str_NCCP_No_15743,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_serotype_1_2b_str_SLCC2755,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_serotype_1_2c_str_SLCC2372,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_serotype_4b_str_LL195,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_serotype_7_SLCC_2482,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_SLCC_2378,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_SLCC_2540,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_SLCC_7179,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_SLCC2376,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_SLCC2479,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_SLCC5850,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_str_1_2a_F6854,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_str_4b_H7858,Firmicutes,Bacteria,Human,Facultative anaerobe
Listeria_monocytogenes_str_Scott_A,Firmicutes,Bacteria,Human,Facultative anaerobe
Loktanella_vestfoldensis_SMR4r,Proteobacteria,Bacteria,Human,Aerobe
Longibaculum_muris_DSM_29487,Firmicutes,Bacteria,Mouse,Anaerobe
Longicatena_caecimuris_DSM_29481,Firmicutes,Bacteria,Mouse,Anaerobe
Lysinibacillus_fusiformis_ZB2,Firmicutes,Bacteria,Human,Obligate aerobe
Lysinibacillus_fusiformis_ZC1,Firmicutes,Bacteria,Human,Obligate aerobe
Lysinibacillus_sphaericus_2362,Firmicutes,Bacteria,Human,Aerobe
Lysinibacillus_sphaericus_C3_41,Firmicutes,Bacteria,Human,Aerobe
Lysinibacillus_sphaericus_OT4b_31,Firmicutes,Bacteria,Human,Aerobe
Lysinibacillus_sphaericus_OT4b25,Firmicutes,Bacteria,Human,Aerobe
Lysinibacillus_sphaericus_OT4b49,Firmicutes,Bacteria,Human,Aerobe
Mageeibacillus_indolicus_0009_5,Firmicutes,Bacteria,Human,Obligate anaerobe
Mageeibacillus_indolicus_UPII9_5,Firmicutes,Bacteria,Human,Obligate anaerobe
Marinospirillum_alkaliphilum_DSM_21637,Proteobacteria,Bacteria,Mouse,Aerobe
Marvinbryantia_formatexigens_I_52_DSM_14469,Firmicutes,Bacteria,Human,Anaerobe
Massilibacterium_senegalense_DSM_100455,Firmicutes,Bacteria,Human,
Massilioclostridium_coli_DSM_103344,Firmicutes,Bacteria,Human,
Mediterraneibacter_massiliensis_DSM_100837,Firmicutes,Bacteria,Human,
Megamonas_funiformis_YIT_11815,Firmicutes,Bacteria,Human,Anaerobe
Megamonas_hypermegale_ART12_1,Firmicutes,Bacteria,Human,0
Megamonas_rupellensis_DSM_19944,Firmicutes,Bacteria,Human,Obligate anaerobe
Megasphaera_elsdenii_DSM_20460,Firmicutes,Bacteria,Human,Anaerobe
Megasphaera_genomosp_type_2,Firmicutes,Bacteria,Human,
Megasphaera_massiliensis_NP3,Firmicutes,Bacteria,Human,Anaerobe
Megasphaera_micronuciformis_F0359,Firmicutes,Bacteria,Human,Obligate anaerobe
Megasphaera_nov_ERR1022370,Firmicutes,Bacteria,Human,0
Megasphaera_paucivorans_DSM_16981,Firmicutes,Bacteria,Human,Aerobe
Meiothermus_silvanus_DSM_9946,Deinococcus-Thermus,Bacteria,Human,Aerobe
Melainabacterium_MEL_A1,Candidatus Melainabacteria,Bacteria,Human,0
Merdibacter_massiliensis_Marseille_P3254,Firmicutes,Bacteria,Human,0
Mesorhizobium_loti_MAFF303099,Proteobacteria,Bacteria,Human,Aerobe
Mesorhizobium_loti_NZP2037,Proteobacteria,Bacteria,Human,Aerobe
Metakosakonia_massiliensis_JC163,Proteobacteria,Bacteria,Human,
Methanobrevibacter_ruminantium_M1,Euryarchaeota,Archaea,Human,Obligate anaerobe
Methanobrevibacter_smithii_ATCC_35061,Euryarchaeota,Archaea,Human,Obligate anaerobe
Methanomassiliicoccus_luminyensis_B10,Candidatus Thermoplasmatota,Archaea,Human,Anaerobe
Methanosphaera_stadtmanae_DSM_3091,Euryarchaeota,Archaea,Human,Anaerobe
Methylobacterium_mesophilicum_SR1_6_6,Proteobacteria,Bacteria,Human,Facultative
Methylobacterium_populi_BJ001,Proteobacteria,Bacteria,Human,Aerobe
Methylobacterium_radiotolerans_JCM_2831,Proteobacteria,Bacteria,Human,Aerobe
Methyloversatilis_universalis_EHg5,Proteobacteria,Bacteria,Human,Facultative
Methyloversatilis_universalis_FAM5,Proteobacteria,Bacteria,Human,Facultative
Methyloversatilis_universalis_Fam50001,Proteobacteria,Bacteria,Human,Facultative
Microbacterium_gubbeenense_DSM_15944,Actinobacteria,Bacteria,Human,Facultative
Microbacterium_oleivorans_NBRC_103075,Actinobacteria,Bacteria,Human,Facultative
Microbacterium_paraoxydans_77MFTsu3_2,Actinobacteria,Bacteria,Human,Facultative
Micrococcus_luteus_1058_MLUT,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_ERR2221282,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_NCTC_2665,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_NDB3Y10,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_RIT304,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_RIT305,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_RIT324w,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_SK58,Actinobacteria,Bacteria,Human,Obligate aerobe
Micrococcus_luteus_trpE16,Actinobacteria,Bacteria,Human,Obligate aerobe
Micromonospora_aurantiaca_ATCC_27029,Actinobacteria,Bacteria,Human,Aerobe
