reaction_id,reaction_equation,loop_test,dilution_test,dead_end_test,pathway,duplicate_test,kegg_group
MAR07608,2-acetyl-1-alkyl-sn-glycero-3-phosphocholine [c] <=> 2-acetyl-1-alkyl-sn-glycero-3-phosphocholine [e],ok,ok,ok,0,ok,Not in KEGG
MAR07609,1-organyl-2-lyso-sn-glycero-3-phosphocholine [c] <=> 1-organyl-2-lyso-sn-glycero-3-phosphocholine [e],ok,ok,ok,0,ok,Not in KEGG
MAR07629,ATP [c] + 2.0 Ca2+ [c] + H2O [c] --> ADP [c] + 2.0 Ca2+ [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07630,Ca2+ [c] + 3.0 Na+ [e] --> Ca2+ [e] + 3.0 Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR07631,Ca2+ [c] + K+ [c] + 4.0 Na+ [e] --> Ca2+ [e] + K+ [e] + 4.0 Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR07632,Ca2+ [c] + 4.0 Na+ [e] + NH3 [c] --> Ca2+ [e] + 4.0 Na+ [c] + NH3 [e],bad,ok,ok,0,ok,Not in KEGG
MAR07633,2.0 ATP [c] + 2.0 H2O [c] + 3.0 histamine [c] --> 2.0 ADP [c] + 2.0 H+ [c] + 3.0 histamine [e] + 2.0 Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07634,3.0 5-hydroxy-L-tryptophan [c] + 2.0 ATP [c] + 2.0 H2O [c] --> 3.0 5-hydroxy-L-tryptophan [e] + 2.0 ADP [c] + 2.0 H+ [c] + 2.0 Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07635,3.0 adrenaline [c] + 2.0 ATP [c] + 2.0 H2O [c] --> 2.0 ADP [c] + 3.0 adrenaline [e] + 2.0 H+ [c] + 2.0 Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07636,2.0 ATP [c] + 3.0 dopamine [c] + 2.0 H2O [c] --> 2.0 ADP [c] + 3.0 dopamine [e] + 2.0 H+ [c] + 2.0 Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07637,2.0 ATP [c] + 2.0 H2O [c] + 3.0 noradrenaline [c] --> 2.0 ADP [c] + 2.0 H+ [c] + 3.0 noradrenaline [e] + 2.0 Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07639,D-aspartate [e] + H+ [e] + K+ [c] + 3.0 Na+ [e] --> D-aspartate [c] + H+ [c] + K+ [e] + 3.0 Na+ [c],bad,bad,ok,260,ok,Not in KEGG
MAR07643,D-alanine [c] + glutamine [e] <=> D-alanine [e] + glutamine [c],bad,ok,ok,0,ok,Not in KEGG
MAR07644,D-alanine [c] + glycine [e] <=> D-alanine [e] + glycine [c],bad,ok,ok,0,ok,Not in KEGG
MAR07645,D-alanine [e] + H+ [e] --> D-alanine [c] + H+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR07650,ATP [c] + estradiol-17beta 3-glucuronide [c] + H2O [c] --> ADP [c] + estradiol-17beta 3-glucuronide [e] + H+ [c] + Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07651,estradiol-17beta 3-glucuronide [e] + HCO3- [c] --> estradiol-17beta 3-glucuronide [c] + HCO3- [e],ok,ok,ok,0,ok,Not in KEGG
MAR07660,apoC-lys [c] <=> apoC-lys [e],ok,ok,ok,0,ok,Not in KEGG
MAR07666,biotin [e] + H+ [e] --> biotin [c] + H+ [c],bad,ok,ok,0,bad,Not in KEGG
MAR07667,ATP [c] + biotin [e] + H2O [c] + 2.0 Na+ [e] --> ADP [c] + biotin [c] + H+ [c] + 2.0 Na+ [c] + Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07679,1-methylnicotinamide [c] + ATP [c] + H2O [c] --> 1-methylnicotinamide [e] + ADP [c] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07680,cys-gly [e] + 2.0 H+ [e] --> cys-gly [c] + 2.0 H+ [c],ok,ok,ok,0,ok,Not in KEGG
MAR07681,3.0 acetylcholine [c] + 2.0 ATP [c] + 2.0 H2O [c] --> 3.0 acetylcholine [e] + 2.0 ADP [c] + 2.0 H+ [c] + 2.0 Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07682,5-formyl-THF [c] + hydroxide [e] <=> 5-formyl-THF [e] + hydroxide [c],bad,bad,ok,8,ok,Not in KEGG
MAR07683,5-methyl-THF [c] + hydroxide [e] <=> 5-methyl-THF [e] + hydroxide [c],bad,ok,ok,0,ok,Not in KEGG
MAR07684,folate [c] + hydroxide [e] <=> folate [e] + hydroxide [c],bad,ok,ok,0,ok,Not in KEGG
MAR07685,hydroxide [e] + THF [c] <=> hydroxide [c] + THF [e],bad,ok,ok,0,ok,Not in KEGG
MAR07686,hydroxide [c] + thiamin-P [e] <=> hydroxide [e] + thiamin-P [c],bad,ok,ok,0,ok,Not in KEGG
MAR07687,3.0 hydroxide [e] + thiamin-PPP [c] --> 3.0 hydroxide [c] + thiamin-PPP [e],ok,ok,ok,0,ok,Not in KEGG
MAR07690,PNP [c] <=> PNP [e],ok,ok,ok,0,ok,Not in KEGG
MAR07691,ATP [c] + cAMP [c] + H2O [c] --> ADP [c] + cAMP [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07692,ATP [c] + cGMP [c] + H2O [c] --> ADP [c] + cGMP [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07699,2.0 Na+ [e] + sulfate [e] --> 2.0 Na+ [c] + sulfate [c],bad,ok,ok,0,bad,Not in KEGG
MAR07700,3.0 Na+ [e] + sulfate [e] --> 3.0 Na+ [c] + sulfate [c],bad,ok,ok,0,bad,Not in KEGG
MAR07734,choline [e] + Na+ [e] --> choline [c] + Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR07735,heme [c] <=> heme [e],ok,ok,ok,0,ok,Not in KEGG
MAR07736,ATP [c] + 3.0 beta-alanine [c] + H2O [c] --> ADP [c] + 3.0 beta-alanine [e] + H+ [c] + Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07737,ATP [c] + 3.0 glycine [c] + H2O [c] --> ADP [c] + 3.0 glycine [e] + H+ [c] + Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07738,3.0 4-aminobutyrate [c] + ATP [c] + H2O [c] --> 3.0 4-aminobutyrate [e] + ADP [c] + H+ [c] + Pi [c],ok,ok,ok,0,bad,Not in KEGG
MAR07739,iodide [c] --> iodide [e],bad,bad,ok,5,ok,Not in KEGG
MAR07774,"NAD+ [c] --> NAD+ [e]",ok,ok,ok,0,ok,Not in KEGG
MAR07781,ADP [c] --> ADP [e],ok,ok,ok,0,ok,Not in KEGG
MAR07787,CTP [c] --> CTP [e],ok,ok,ok,0,ok,Not in KEGG
MAR07798,CO [c] <=> CO [e],ok,ok,ok,0,ok,Not in KEGG
MAR07896,ethanolamine [c] <=> ethanolamine [e],ok,ok,ok,0,ok,Not in KEGG
MAR07898,ITP [c] <=> ITP [e],ok,ok,ok,0,ok,Not in KEGG
MAR07900,dITP [c] <=> dITP [e],ok,ok,ok,0,ok,Not in KEGG
MAR07901,hemoglobin [c] <=> hemoglobin [e],ok,ok,bad,357,ok,Not in KEGG
MAR07902,2.0 HCO3- [c] + oxalate [e] --> 2.0 HCO3- [e] + oxalate [c],bad,ok,ok,0,ok,Not in KEGG
MAR07903,malonate [c] <=> malonate [e],bad,bad,ok,36,ok,Not in KEGG
MAR07904,Na+ [e] + selenate [e] --> Na+ [c] + selenate [c],ok,ok,ok,0,bad,Not in KEGG
MAR07905,ADP-ribose [c] <=> ADP-ribose [e],ok,ok,ok,0,ok,Cofactors
MAR07906,dihydroneopterin [c] <=> dihydroneopterin [e],ok,ok,ok,0,ok,Not in KEGG
MAR07946,estrone 3-sulfate [e] + 2.0 Na+ [e] --> estrone 3-sulfate [c] + 2.0 Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR07951,dehydroepiandrosterone sulfate [c] <=> dehydroepiandrosterone sulfate [r],ok,ok,ok,0,ok,Not in KEGG
MAR07961,6beta-hydroxytestosterone [c] <=> 6beta-hydroxytestosterone [e],ok,ok,ok,0,ok,Not in KEGG
MAR07964,ATP [c] + estrone-glucuronide [c] + H2O [c] --> ADP [c] + estrone-glucuronide [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07967,androsterone-glucuronide [c] + ATP [c] + H2O [c] --> ADP [c] + androsterone-glucuronide [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07975,5alpha-dihydrotestosterone-sulfate [c] <=> 5alpha-dihydrotestosterone-sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR07977,20alpha-hydroxy-4-pregnen-3-one [c] <=> 20alpha-hydroxy-4-pregnen-3-one [e],bad,ok,ok,0,ok,Not in KEGG
MAR07979,testosterone sulfate [c] <=> testosterone sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR07982,ATP [c] + etiocholan-3alpha-ol-17-one 3-glucuronide [c] + H2O [c] --> ADP [c] + etiocholan-3alpha-ol-17-one 3-glucuronide [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07986,16-glucuronide-estriol [c] + ATP [c] + H2O [c] --> 16-glucuronide-estriol [e] + ADP [c] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07990,5alpha-dihydrotestosterone-glucuronide [c] + ATP [c] + H2O [c] --> 5alpha-dihydrotestosterone-glucuronide [e] + ADP [c] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR07994,vitamin D2 [c] <=> vitamin D2 [e],ok,ok,ok,0,ok,Not in KEGG
MAR07997,25-hydroxyvitamin D2 [c] <=> 25-hydroxyvitamin D2 [e],ok,ok,ok,0,ok,Not in KEGG
MAR08002,"24R,25-dihyoxyvitamin D2 [c] --> 24R,25-dihyoxyvitamin D2 [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08007,"(24R)-24,25-dihydroxycalciol [c] --> (24R)-24,25-dihydroxycalciol [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08010,calcidiol [c] <=> calcidiol [e],ok,ok,ok,0,ok,Not in KEGG
MAR08015,vitamin D3 [c] --> vitamin D3 [e],ok,ok,ok,0,ok,Not in KEGG
MAR08023,[protein]-L-lysine [c] <=> [protein]-L-lysine [e],bad,ok,ok,0,ok,Not in KEGG
MAR08031,debrisoquin [c] <=> debrisoquin [e],ok,ok,ok,0,ok,Not in KEGG
MAR08033,4-hydroxy-debrisoquine [c] <=> 4-hydroxy-debrisoquine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08035,4-nitrocatechol [c] <=> 4-nitrocatechol [e],ok,ok,ok,0,ok,Not in KEGG
MAR08039,coumarin [c] <=> coumarin [e],ok,ok,ok,0,ok,Not in KEGG
MAR08041,umbelliferone [c] <=> umbelliferone [e],ok,ok,ok,0,ok,Not in KEGG
MAR08042,antipyrine [c] <=> antipyrine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08044,edaravone [c] <=> edaravone [e],ok,ok,ok,0,ok,Not in KEGG
MAR08045,omeprazole [c] <=> omeprazole [e],ok,ok,ok,0,ok,Not in KEGG
MAR08047,5-hydroxy-omeprazole [c] <=> 5-hydroxy-omeprazole [e],ok,ok,ok,0,ok,Not in KEGG
MAR08048,paclitaxel [c] <=> paclitaxel [e],ok,ok,ok,0,ok,Not in KEGG
MAR08050,6-hydroxypaclitaxel [c] <=> 6-hydroxypaclitaxel [e],ok,ok,ok,0,ok,Not in KEGG
MAR08051,tolbutamide [c] <=> tolbutamide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08053,4-hydroxy-tolbutamide [c] <=> 4-hydroxy-tolbutamide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08054,nifedipine [c] <=> nifedipine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08056,hydroxy-nifedipine [c] <=> hydroxy-nifedipine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08057,ebastine [c] <=> ebastine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08061,hydroxylated-ebastine [c] <=> hydroxylated-ebastine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08073,deoxyribose [c] <=> deoxyribose [e],ok,ok,ok,0,ok,Not in KEGG
MAR08075,2-hydroxybutyrate [e] + H+ [e] --> 2-hydroxybutyrate [c] + H+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08076,2.0 HCO3- [c] + Na+ [c] --> 2.0 HCO3- [e] + Na+ [e],bad,ok,ok,0,bad,Not in KEGG
MAR08077,3.0 HCO3- [c] + Na+ [c] --> 3.0 HCO3- [e] + Na+ [e],bad,ok,ok,0,bad,Not in KEGG
MAR08079,2-methylcitrate [c] <=> 2-methylcitrate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08080,"3,4-dihydroxyphenylethyleneglycol [c] <=> 3,4-dihydroxyphenylethyleneglycol [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08081,L-dopa [c] <=> L-dopa [e],bad,ok,ok,0,ok,Not in KEGG
MAR08090,L-3-amino-isobutanoate [c] --> L-3-amino-isobutanoate [e],bad,ok,ok,0,ok,Not in KEGG
MAR08095,norepinephrine sulfate [c] --> norepinephrine sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08100,isocaproic-aldehyde [c] <=> isocaproic-aldehyde [e],ok,ok,ok,0,ok,Not in KEGG
MAR08101,4-nitrophenyl-sulfate [c] <=> 4-nitrophenyl-sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08103,4-pyridoxate [c] + ATP [c] + H2O [c] --> 4-pyridoxate [e] + ADP [c] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR08104,5-alpha-dihydrotestosterone [c] <=> 5-alpha-dihydrotestosterone [e],ok,ok,ok,0,ok,Not in KEGG
MAR08154,gal-glcnac-gal-globoside [c] <=> gal-glcnac-gal-globoside [e],ok,ok,ok,0,ok,Not in KEGG
MAR08158,"sialyl(1,3)-sialyl(2,6)-galactosylgloboside [c] <=> sialyl(1,3)-sialyl(2,6)-galactosylgloboside [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08161,"sialyl(2,3)-sialyl(2,6)-galactosylgloboside [c] <=> sialyl(2,3)-sialyl(2,6)-galactosylgloboside [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08164,disialylgalactosylgloboside [c] <=> disialylgalactosylgloboside [e],ok,ok,ok,0,ok,Not in KEGG
MAR08214,digalactosylceramidesulfate [c] <=> digalactosylceramidesulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08223,fucosyl-galactosylgloboside [c] <=> fucosyl-galactosylgloboside [e],ok,ok,ok,0,ok,Not in KEGG
MAR08225,acetyl-CoA [c] <=> acetyl-CoA [g],ok,ok,ok,0,ok,Glycans
MAR08229,9-O-acetylated-GD3 [c] <=> 9-O-acetylated-GD3 [e],ok,ok,ok,0,ok,Not in KEGG
MAR08231,9-O-acetylated-GT3 [c] <=> 9-O-acetylated-GT3 [e],ok,ok,ok,0,ok,Not in KEGG
MAR08240,sphinganine-1-phosphate [c] <=> sphinganine-1-phosphate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08247,sphingosylphosphorylcholine [c] <=> sphingosylphosphorylcholine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08253,galgalgalthcrm heparan sulfate [c] <=> galgalgalthcrm heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08266,fucacgalfucgalacglcgalgluside heparan sulfate [c] <=> fucacgalfucgalacglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08270,fucgalfucgalacglcgalgluside heparan sulfate [c] <=> fucgalfucgalacglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08273,glycolipid [c] <=> glycolipid [e],ok,ok,ok,0,ok,Not in KEGG
MAR08283,galfuc12gal14acglcgalgluside heparan sulfate [c] <=> galfuc12gal14acglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08290,type III A glycolipid [c] <=> type III A glycolipid [e],ok,ok,ok,0,ok,Not in KEGG
MAR08297,type IIIAb [c] <=> type IIIAb [e],ok,ok,ok,0,ok,Not in KEGG
MAR08300,galfucgalacglcgal14acglcgalgluside heparan sulfate [c] <=> galfucgalacglcgal14acglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08304,galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate [c] <=> galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08311,fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate [c] <=> fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08313,fucfuc132galacglcgal14acglcgalgluside heparan sulfate [c] <=> fucfuc132galacglcgal14acglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08315,fucfucfucgalacglcgal14acglcgalgluside heparan sulfate [c] <=> fucfucfucgalacglcgal14acglcgalgluside heparan sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08321,"IV3Neu5Ac,III4Fuc-Lc4Cer [c] <=> IV3Neu5Ac,III4Fuc-Lc4Cer [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08324,lacto-N-fucopentaosyl-III-ceramide [c] <=> lacto-N-fucopentaosyl-III-ceramide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08329,"3,8-LD1 [c] <=> 3,8-LD1 [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08336,III3Fuc-nLc6Cer [c] <=> III3Fuc-nLc6Cer [e],ok,ok,ok,0,ok,Not in KEGG
MAR08339,VI3NeuAc-nLc6Cer [c] <=> VI3NeuAc-nLc6Cer [e],ok,ok,ok,0,ok,Not in KEGG
MAR08340,L-arabinose [c] <=> L-arabinose [e],ok,ok,ok,0,ok,Not in KEGG
MAR08343,L-arabitol [c] --> L-arabitol [e],ok,ok,ok,0,ok,Not in KEGG
MAR08354,4-aminobutyrate [e] + H+ [e] --> 4-aminobutyrate [c] + H+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08364,acetone [e] + H+ [e] --> acetone [c] + H+ [c],ok,ok,ok,0,ok,Not in KEGG
MAR08374,chitin-component [c] <=> chitin-component [e],ok,ok,ok,0,ok,Not in KEGG
MAR08408,H2O2 [c] <=> H2O2 [e],bad,ok,ok,0,ok,Not in KEGG
MAR08420,"2,6-dimethylheptanoyl-carnitine [c] <=> 2,6-dimethylheptanoyl-carnitine [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08429,creatine [e] + 2.0 Na+ [e] --> creatine [c] + 2.0 Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08515,L-lactate [e] + Na+ [e] --> L-lactate [c] + Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08520,1-alkyl-2-lysoglycerol-3-phosphocholine [c] <=> 1-alkyl-2-lysoglycerol-3-phosphocholine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08536,tyramine-O-sulfate [c] --> tyramine-O-sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08551,HCO3- [c] + leukotriene C4 [e] --> HCO3- [e] + leukotriene C4 [c],bad,ok,ok,0,ok,Not in KEGG
MAR08567,maltodecaose [c] <=> maltodecaose [e],ok,ok,ok,0,ok,Not in KEGG
MAR08586,maltose [c] <=> maltose [e],ok,ok,ok,0,ok,Not in KEGG
MAR08593,androsterone [c] <=> androsterone [e],ok,ok,ok,0,ok,Not in KEGG
MAR08595,limonene [c] <=> limonene [e],ok,ok,ok,0,ok,Not in KEGG
MAR08597,(-)-trans-carveol [c] <=> (-)-trans-carveol [e],ok,ok,ok,0,ok,Not in KEGG
MAR08599,perillyl alcohol [c] <=> perillyl alcohol [e],ok,ok,ok,0,ok,Not in KEGG
MAR08600,(+)-alpha-pinene [c] <=> (+)-alpha-pinene [e],ok,ok,ok,0,ok,Not in KEGG
MAR08602,alpha-pinene-oxide [c] <=> alpha-pinene-oxide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08612,aquacob(III)alamin [e] --> aquacob(III)alamin [c],ok,bad,ok,3,ok,Not in KEGG
MAR08618,ascorbate [c] <=> ascorbate [e],bad,bad,ok,3,ok,Not in KEGG
MAR08629,arginine [e] + Na+ [e] --> arginine [c] + Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08631,bilirubin-bisglucuronoside [e] + HCO3- [c] --> bilirubin-bisglucuronoside [c] + HCO3- [e],bad,ok,ok,0,ok,Not in KEGG
MAR08632,bilirubin-monoglucuronoside [e] + HCO3- [c] --> bilirubin-monoglucuronoside [c] + HCO3- [e],bad,ok,ok,0,ok,Not in KEGG
MAR08633,ATP [c] + bilirubin-monoglucuronoside [c] + H2O [c] --> ADP [c] + bilirubin-monoglucuronoside [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR08635,bilirubin [e] + HCO3- [c] --> bilirubin [c] + HCO3- [e],bad,ok,ok,0,ok,Not in KEGG
MAR08636,cytosine [c] <=> cytosine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08656,calcitroic acid [c] --> calcitroic acid [e],ok,ok,bad,48,ok,Not in KEGG
MAR08658,ATP [c] + cholate [c] + H2O [c] --> ADP [c] + cholate [e] + H+ [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR08659,cholate [e] + HCO3- [c] --> cholate [c] + HCO3- [e],bad,ok,ok,0,ok,Not in KEGG
MAR08660,cholate [e] + 2.0 Na+ [e] --> cholate [c] + 2.0 Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08670,2.0 chloride [e] + formate [c] --> 2.0 chloride [c] + formate [e],bad,ok,ok,0,bad,Not in KEGG
MAR08671,chloride [e] + 2.0 iodide [c] --> chloride [c] + 2.0 iodide [e],bad,bad,ok,5,ok,Not in KEGG
MAR08676,L-carnitine [c] <=> L-carnitine [e],bad,ok,ok,0,ok,Not in KEGG
MAR08677,L-carnitine [e] + Na+ [e] --> L-carnitine [c] + Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08678,cortisol [c] <=> cortisol [e],ok,ok,ok,0,ok,Not in KEGG
MAR08679,corticosterone [c] <=> corticosterone [e],ok,ok,ok,0,ok,Not in KEGG
MAR08686,3-mercaptolactate-cysteine-disulfide [c] --> 3-mercaptolactate-cysteine-disulfide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08687,cystine [e] + serine [c] --> cystine [c] + serine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08696,beta-carotene [c] <=> beta-carotene [e],ok,ok,ok,0,ok,Not in KEGG
MAR08714,retinoyl-glucuronide [c] --> retinoyl-glucuronide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08718,13-cis-retinoyl-glucuronide [c] --> 13-cis-retinoyl-glucuronide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08720,fatty acid pool [c] --> fatty acid pool [e],ok,ok,ok,0,ok,Not in KEGG
MAR08721,retinoate [c] <=> retinoate [e],bad,ok,ok,0,ok,Not in KEGG
MAR08723,dopamine-3-O-sulfate [c] --> dopamine-3-O-sulfate [e],ok,ok,ok,0,ok,Not in KEGG
MAR08730,ATP [c] + H2O [c] + riboflavin [e] --> ADP [c] + H+ [c] + Pi [c] + riboflavin [c],ok,ok,ok,0,bad,Not in KEGG
MAR08732,3.0 Na+ [e] + selenate [e] --> 3.0 Na+ [c] + selenate [c],ok,ok,ok,0,bad,Not in KEGG
MAR08733,D-serine [c] + glutamine [e] <=> D-serine [e] + glutamine [c],bad,bad,ok,458,ok,Not in KEGG
MAR08734,D-serine [c] + glycine [e] <=> D-serine [e] + glycine [c],bad,bad,ok,458,ok,Not in KEGG
MAR08735,H+ [c] + 2.0 Na+ [e] + serine [e] --> H+ [e] + 2.0 Na+ [c] + serine [c],bad,ok,ok,0,bad,Not in KEGG
MAR08736,oxalate [c] + 2.0 sulfate [e] --> oxalate [e] + 2.0 sulfate [c],bad,ok,ok,0,ok,Not in KEGG
MAR08760,D-tagatose [e] --> D-tagatose [c],ok,ok,ok,0,ok,Not in KEGG
MAR08797,phenylacetylglutamine [c] <=> phenylacetylglutamine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08798,phenylacetylglycine [c] <=> phenylacetylglycine [e],ok,ok,ok,0,ok,Not in KEGG
MAR08846,dehydroascorbic acid [c] <=> dehydroascorbic acid [e],ok,bad,ok,3,ok,Not in KEGG
MAR08847,dehydroepiandrosterone sulfate [e] + HCO3- [c] --> dehydroepiandrosterone sulfate [c] + HCO3- [e],bad,ok,ok,0,ok,Not in KEGG
MAR08849,"3,5,3-triiodothyronine-4-sulfate [c] --> 3,5,3-triiodothyronine-4-sulfate [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08850,ATP [c] + H2O [c] + testosterone glucuronide [c] --> ADP [c] + H+ [c] + Pi [c] + testosterone glucuronide [e],ok,ok,ok,0,ok,Not in KEGG
MAR08852,testosterone [c] <=> testosterone [e],ok,ok,ok,0,ok,Not in KEGG
MAR08853,3.0 Na+ [e] + thiosulfate [e] --> 3.0 Na+ [c] + thiosulfate [c],bad,ok,ok,0,ok,Not in KEGG
MAR08854,thromboxane A2 [c] <=> thromboxane A2 [e],ok,ok,ok,0,ok,Not in KEGG
MAR08861,H2O [c] + urea [c] <=> H2O [e] + urea [e],bad,ok,ok,0,ok,Not in KEGG
MAR08863,12-hydroxydodecanoic acid [c] <=> 12-hydroxydodecanoic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR08864,14-hydroxytetradecanoic acid [c] <=> 14-hydroxytetradecanoic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR08865,16-hydroxyhexadecanoic acid [c] <=> 16-hydroxyhexadecanoic acid [e],ok,ok,ok,0,ok,Not in KEGG
MAR08866,19-hydroxytestosterone [c] <=> 19-hydroxytestosterone [e],ok,ok,ok,0,ok,Not in KEGG
MAR08867,D-xylose [c] <=> D-xylose [e],ok,ok,ok,0,ok,Not in KEGG
MAR08869,"aflatoxin B1-exo-8,9-epoxide [c] <=> aflatoxin B1-exo-8,9-epoxide [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08870,estradiol-17beta [c] <=> estradiol-17beta [e],ok,ok,ok,0,ok,Not in KEGG
MAR08872,fructose [e] + Na+ [e] --> fructose [c] + Na+ [c],bad,ok,ok,0,ok,Not in KEGG
MAR08873,"IV3NeuAc,III3Fuc-nLc4Cer [c] <=> IV3NeuAc,III3Fuc-nLc4Cer [e]",ok,ok,ok,0,ok,Not in KEGG
MAR08876,galactose [e] + Na+ [e] --> galactose [c] + Na+ [c],bad,ok,ok,0,bad,Not in KEGG
MAR08877,galactose [e] + 2.0 Na+ [e] --> galactose [c] + 2.0 Na+ [c],bad,ok,ok,0,bad,Not in KEGG
MAR08878,globoside [c] <=> globoside [e],ok,ok,ok,0,ok,Not in KEGG
MAR08879,glycocholate [e] + HCO3- [c] --> glycocholate [c] + HCO3- [e],bad,ok,ok,0,ok,Not in KEGG
MAR08881,GD1beta [c] <=> GD1beta [e],ok,ok,ok,0,ok,Not in KEGG
MAR08883,GD1c [c] <=> GD1c [e],ok,ok,ok,0,ok,Not in KEGG
MAR08884,glucose [e] + 2.0 Na+ [e] --> glucose [c] + 2.0 Na+ [c],bad,ok,ok,0,bad,Not in KEGG
MAR08889,betaine [e] + 2.0 Na+ [e] --> betaine [c] + 2.0 Na+ [c],bad,ok,ok,0,ok,Not in KEGG
